gene1,gene2,value,rank
AT5G53110,AT1G51890,0.024440314064131486,11
AT4G21870,AT5G53460,0.010352718989247259,11
AT1G04110,AT5G06950,0.009834856704919076,11
AT1G72300,AT5G19660,0.011057905975084695,12
AT4G20430,AT5G58840,0.01016870907165867,12
AT4G20430,AT4G21323,0.009479285349035896,12
AT5G45650,AT1G02450,0.01255554937178118,12
AT5G03620,AT2G38900,0.007474770499526525,12
AT1G72300,AT5G59190,0.015119149987291315,12
AT1G12940,AT3G59880,0.014575049672908003,12
AT2G19170,AT4G28140,0.012576882046235029,12
AT2G04160,AT5G51750,0.014026285205661449,12
AT2G06050,AT4G27730,0.013073195866525694,12
AT1G51890,AT2G42360,0.02791655989400046,12
AT2G19170,AT5G51750,0.01261433913054525,12
AT3G48650,AT2G44490,0.017787257898263173,12
AT1G30600,AT1G37130,0.009330977609343628,12
AT4G21870,AT2G15620,0.008074048929771621,12
AT1G77380,AT3G49780,0.020390228692963887,12
AT1G77380,AT1G65690,0.018632453469157758,12
AT4G34980,AT1G65690,0.025529332658488883,12
AT2G22122,AT5G54160,0.008335844432633037,12
AT1G51620,AT1G19380,0.0371492649850365,12
AT1G51800,AT1G30720,0.03836580786960776,12
AT2G01950,AT5G59100,0.009619676521130936,12
AT2G01950,AT4G26330,0.00799981441610992,12
AT5G04140,AT5G53460,0.020517327527310482,12
AT5G04140,AT4G34980,0.01966341747832572,12
AT1G61360,AT3G22060,0.034435509212509124,12
AT1G20160,AT5G59100,0.011356842096118976,12
AT4G21410,AT1G61380,0.009283973956826166,12
AT3G50470,AT2G37710,0.0190599476064544,12
AT1G70530,AT4G20860,0.0140867996520174,12
AT5G39580,AT4G01700,0.030160262973708125,12
AT5G01540,AT4G38560,0.032480771762107626,12
AT2G01950,AT1G62340,0.008053624017545915,12
AT2G25000,AT2G25470,0.016256358527314455,12
AT5G01540,AT2G44490,0.02986709946991193,12
AT4G21326,AT1G32970,0.009750225516148056,12
AT4G08850,AT5G39580,0.032266206844361885,12
AT2G44380,AT3G26210,0.01965504449235689,12
AT4G26330,AT1G66220,0.007365426099903758,12
AT1G52200,AT5G48430,0.03930005488305055,12
AT3G19010,AT1G61360,0.03144174161318582,12
AT3G19010,AT4G24160,0.027791264994087208,12
AT3G45060,AT2G30360,0.013179802201637152,12
AT5G53110,AT5G50200,0.0237932726562668,12
AT1G64280,AT3G50480,0.018154084063910805,12
AT1G02450,AT3G21080,0.010403379027562356,12
AT2G39200,AT3G22060,0.04196111762627629,13
AT2G30490,AT1G65690,0.02957130727104809,13
AT2G39200,AT5G39580,0.05163424986794765,13
AT3G52450,AT1G30730,0.03447202328776443,13
AT5G53110,AT2G44380,0.02238484726480037,13
AT2G05920,AT5G07440,0.021458130930386444,13
AT5G53110,AT3G26210,0.029980321066780155,13
AT1G51800,AT2G42360,0.029083708736471675,13
AT5G13930,AT1G71950,0.008336734641866189,13
AT1G66210,AT5G59100,0.007263155368497927,13
AT1G51800,AT3G19010,0.033924302305289485,13
AT5G06950,AT5G58820,0.0088396575104111,13
AT2G05920,AT3G19450,0.021473069499137142,13
AT4G35180,AT5G40780,0.02501547048669315,13
AT1G08090,AT1G62340,0.010574660937722807,13
AT5G20250,AT5G58840,0.014144302880839581,13
AT1G70530,AT3G48650,0.0185339733275624,13
AT1G65690,AT5G67360,0.0341917875639918,13
AT2G42360,AT3G22060,0.02333743003379974,13
AT4G08850,AT2G44490,0.030063738646959364,13
AT5G10450,AT2G25000,0.010420307591093936,13
AT5G55050,AT4G21410,0.01066927363383428,13
AT4G15040,AT1G66220,0.012996304228388074,13
AT5G45640,AT4G15040,0.008008575472484342,13
AT2G15620,AT2G39850,0.014503387250115471,13
AT2G15620,AT2G38900,0.0160464813724685,13
AT1G04110,AT1G66210,0.007671751206122125,13
AT3G19010,AT1G19380,0.031648126037160565,13
AT2G01950,AT1G20160,0.013540930244136587,13
AT5G06950,AT5G03620,0.007324742173845625,13
AT4G20860,AT2G39200,0.02527570569607243,13
AT2G41220,AT5G59090,0.0220673913567076,13
AT5G03620,AT1G65490,0.007620731403922151,13
AT5G03620,AT2G30360,0.010116775265586271,13
AT5G03620,AT2G01950,0.015492811547136082,13
AT5G67450,AT2G37710,0.020563307160146985,13
AT1G71950,AT5G53460,0.021417298631364885,13
AT5G07440,AT5G54160,0.01764123666429896,13
AT1G30600,AT1G01900,0.009385365410706677,13
AT5G44530,AT3G19450,0.01109081371428846,13
AT4G33430,AT2G37710,0.008925901641509795,13
AT5G20480,AT1G32970,0.013869952473603332,13
AT2G22122,AT5G59810,0.008332468201763482,13
AT5G20250,AT5G59080,0.013651256888316568,13
AT2G41220,AT4G26330,0.014059809753746629,13
AT1G15950,AT5G59190,0.01478813048511174,13
AT1G66210,AT5G11940,0.008638011868123867,13
AT4G20430,AT3G19930,0.009515272071245692,13
AT2G19170,AT5G20250,0.01252086372157744,13
AT3G14240,AT2G04160,0.019188895365706303,14
AT1G20150,AT4G26330,0.008443928822584322,14
AT1G14780,AT1G19380,0.010204248505044066,14
AT5G46330,AT5G54160,0.010387706541033085,14
AT1G64170,AT1G02450,0.01417041836574037,14
AT5G59190,AT1G20160,0.007560658046295242,14
AT1G71950,AT5G67360,0.011100435356696404,14
AT5G51750,AT2G39850,0.017274752037114306,14
AT2G25000,AT5G37600,0.013191236829370637,14
AT1G30730,AT5G40780,0.017156360741298046,14
AT5G59810,AT1G32970,0.0080341688012156,14
AT2G38900,AT2G30360,0.017420240900568276,14
AT4G20000,AT2G39200,0.026796398719160404,14
AT3G14240,AT3G29034,0.016768503589632645,14
AT2G36690,AT4G31550,0.03822374387766435,14
AT3G52450,AT5G67090,0.03335446257689675,14
AT5G01540,AT4G24160,0.029097962670299075,14
AT3G29034,AT2G39530,0.02409463432448136,14
AT3G26210,AT1G61380,0.021335791940773417,14
AT4G23210,AT3G22060,0.02012400894000817,14
AT3G29034,AT1G71950,0.04049044949920098,14
AT1G30720,AT1G51680,0.03440718267562765,14
AT2G02220,AT2G44490,0.05222490911677108,14
AT5G10450,AT4G27730,0.010383400429154487,14
AT4G01250,AT2G02220,0.0309424948381943,14
AT4G01700,AT2G19190,0.024122755687968383,14
AT3G14240,AT5G51750,0.03738246273029176,14
AT5G58840,AT5G58820,0.008217807362153171,14
AT4G30190,AT2G37040,0.011417929794311566,14
AT1G52200,AT5G50200,0.04825168013444235,14
AT5G45650,AT2G39530,0.01081983585729506,14
AT5G59080,AT1G37130,0.010684557753859243,14
AT4G20000,AT2G36690,0.024304798511939816,14
AT4G20860,AT3G46280,0.026306991708505083,14
AT1G08090,AT5G11940,0.01358563045930068,14
AT5G67450,AT2G44370,0.018276382887322414,14
AT2G37040,AT3G19930,0.019510829992124324,14
AT1G21670,AT5G20250,0.022331959477524636,14
AT1G72300,AT1G30600,0.011948026328001096,14
AT5G07440,AT4G27730,0.015465899679604073,14
AT1G51800,AT3G22060,0.028898266081139736,14
AT1G04110,AT5G59190,0.007570890170416105,14
AT5G46330,AT2G38900,0.028360511710897318,14
AT1G70530,AT2G37710,0.017036225556585658,14
AT5G06950,AT1G37130,0.007310653365647028,14
AT5G59080,AT5G59090,0.013046316165811934,14
AT2G06050,AT3G19010,0.010882650127207336,14
AT5G45650,AT4G20850,0.018533501632980467,14
AT1G72300,AT5G59130,0.011338025302507188,14
AT1G20150,AT5G58840,0.007783680266800717,14
AT1G52200,AT1G51890,0.042980219623799804,14
AT1G62340,AT1G65490,0.007539145258795317,14
AT4G21870,AT1G35160,0.007810380534889617,14
AT4G21326,AT4G21323,0.008458454461576366,14
AT4G35180,AT1G64280,0.02825278836147873,15
AT5G03620,AT1G62340,0.007256355102511797,15
AT5G59190,AT4G20850,0.006482499476445732,15
AT4G35180,AT1G51890,0.02808416274633636,15
AT4G38560,AT5G37600,0.014904549528052313,15
AT2G36690,AT3G22060,0.0354624058956689,15
AT1G66210,AT1G20160,0.006634241049961574,15
AT2G38900,AT5G58820,0.01310450548890325,15
AT5G45640,AT2G19190,0.007741330081715272,15
AT5G53110,AT5G44585,0.01846030287888261,15
AT5G55050,AT1G35160,0.0181200269732492,15
AT1G66210,AT1G20150,0.02528138800495084,15
AT2G25470,AT2G19190,0.013453707316507859,15
AT5G55050,AT3G46280,0.010295731989213993,15
AT5G67450,AT5G44585,0.017497479516309908,15
AT1G08090,AT5G20250,0.007390374602232537,15
AT1G08090,AT2G31400,0.008221536887384438,15
AT2G44370,AT1G30720,0.03764774333639701,15
AT4G20430,AT1G32970,0.008584563510729568,15
AT1G52200,AT5G40780,0.031837355032550384,15
AT5G44585,AT1G51620,0.018278689599550663,15
AT5G59080,AT5G45640,0.01054944052097358,15
AT2G04160,AT2G39850,0.012512515656575688,15
AT4G39400,AT3G14067,0.006271677372542793,15
AT2G39200,AT1G61360,0.0590065553689106,15
AT1G72300,AT5G45650,0.010180511084154659,15
AT1G20150,AT5G59090,0.00834118734453979,15
AT3G19010,AT4G01700,0.03356283882962851,15
AT4G39400,AT5G59810,0.007585195228190503,15
AT3G19010,AT5G39580,0.02702504447528837,15
AT4G27730,AT5G19660,0.01449210097177312,15
AT1G61380,AT5G40780,0.01851022925137557,15
AT4G21870,AT5G06950,0.007818584077278937,15
AT1G12940,AT5G51750,0.014129476424818004,15
AT4G34980,AT1G32950,0.03517468041433626,15
AT5G13930,AT5G03620,0.007804690675543553,15
AT1G51800,AT4G08850,0.03564024853196386,15
AT2G39530,AT1G65690,0.019899305269995327,15
AT4G20860,AT2G39530,0.04078314316166096,15
AT1G30730,AT2G17740,0.016426838854769744,15
AT4G34980,AT3G29034,0.021721078781533967,15
AT4G23210,AT3G25882,0.03033611612668609,15
AT5G59130,AT2G39530,0.012035596226536922,15
AT3G26210,AT1G05300,0.021153267402327505,15
AT3G45060,AT2G30490,0.011617198818887241,15
AT1G30730,AT2G02220,0.019841776143684414,15
AT5G44530,AT1G65490,0.010914148798252456,15
AT4G21323,AT5G58840,0.007713227424275839,15
AT3G52450,AT2G36690,0.0317607071883792,15
AT5G59190,AT1G66210,0.011665648111451129,15
AT4G28140,AT4G31800,0.01104119975412352,15
AT4G38560,AT3G50470,0.019115106103276044,15
AT5G59810,AT5G58820,0.007216360018911014,16
AT2G05920,AT5G58840,0.015446017182704209,16
AT4G24160,AT4G27730,0.0188793550337164,16
AT4G20860,AT1G51620,0.02645288510880028,16
AT2G04160,AT1G35160,0.012186079253890286,16
AT3G49780,AT2G42360,0.014986241607369152,16
AT1G04110,AT5G59100,0.010284464316308693,16
AT1G51800,AT1G51620,0.0282778781955176,16
AT3G19010,AT1G30720,0.02553265594085909,16
AT5G06950,AT4G30190,0.006851197177522213,16
AT4G35180,AT4G24160,0.021135767809668686,16
AT1G64280,AT2G37710,0.02219879100731795,16
AT5G03620,AT1G66220,0.009978373406387443,16
AT1G04110,AT4G21323,0.007293344370154481,16
AT3G52450,AT4G24160,0.03135215705567231,16
AT1G72300,AT3G14067,0.010115036231834568,16
AT5G45640,AT4G20850,0.007707867685083291,16
AT1G08090,AT1G32970,0.016531644506923328,16
AT5G59080,AT5G59100,0.0097478715793034,16
AT2G39530,AT2G36690,0.01808658163002729,16
AT2G44370,AT5G48430,0.03327951370057942,16
AT2G36690,AT2G17740,0.04510875838242962,16
AT4G33430,AT5G53460,0.00832619434251133,16
AT4G21326,AT5G03620,0.012447119705382814,16
AT1G20150,AT5G19660,0.009314841250439116,16
AT5G58820,AT4G00230,0.009129053531828621,16
AT3G14240,AT1G30600,0.018733068550634842,16
AT1G71950,AT5G45650,0.010056863556971326,16
AT3G14240,AT3G19450,0.014638823544988962,16
AT5G01540,AT2G02220,0.028011363290619817,16
AT5G59190,AT2G01950,0.008953071489095977,16
AT1G21670,AT1G30730,0.008310867020554289,16
AT4G23210,AT3G50480,0.016954566643665157,16
AT5G07440,AT1G20160,0.024226304918103715,16
AT4G01250,AT1G51620,0.022364005230130844,16
AT3G26210,AT4G27730,0.020639856528345057,16
AT1G70530,AT1G61380,0.012720484544514046,16
AT1G77380,AT5G59130,0.015508880768908566,16
AT1G65690,AT5G40780,0.02591638923632858,16
AT1G51800,AT5G39580,0.03365098042814392,16
AT1G15950,AT5G07440,0.012905376617261677,16
AT3G46280,AT2G30490,0.01739439575854574,16
AT1G77380,AT1G05300,0.015336076265379238,16
AT4G20850,AT1G35160,0.008390281287616113,16
AT5G04140,AT2G05920,0.016066957320022036,16
AT4G39400,AT5G59090,0.01013320243925976,16
AT5G50200,AT2G42360,0.02022715024459201,16
AT1G19380,AT4G21410,0.016749720290649254,16
AT1G04110,AT1G01900,0.00689113083555493,17
AT3G14240,AT2G06050,0.014301068939870178,17
AT5G50200,AT5G48430,0.015586511146124738,17
AT2G31400,AT2G39850,0.008668477607258076,17
AT5G48430,AT3G22060,0.015332960200664318,17
AT3G52450,AT3G19010,0.02989674534192076,17
AT1G30600,AT2G01950,0.008054709571261377,17
AT1G51800,AT2G17740,0.02787806522155781,17
AT4G28140,AT1G32950,0.012014923733439457,17
AT3G14067,AT1G35160,0.008520140230225778,17
AT4G34980,AT1G71950,0.020362202617840736,17
AT1G72300,AT1G01900,0.00930978687975902,17
AT2G19170,AT1G15950,0.01063680286192967,17
AT3G19930,AT5G48430,0.011912169191853316,17
AT4G21410,AT2G44490,0.012525305312089669,17
AT2G39200,AT1G52200,0.039947987939661166,17
AT1G20150,AT1G66220,0.007257550214829119,17
AT2G39200,AT5G44585,0.03825072961052856,17
AT1G15950,AT3G45060,0.016596332765970938,17
AT4G28140,AT2G38900,0.019935332165355747,17
AT1G04110,AT1G66220,0.007306764802311595,17
AT1G77380,AT5G40780,0.013243730695445441,17
AT1G64280,AT3G50470,0.01373604769910116,17
AT5G53460,AT5G59090,0.015637689202226114,17
AT5G10450,AT4G15040,0.012229046203756672,17
AT5G20480,AT1G51680,0.007323543829365441,17
AT3G29034,AT5G44585,0.017684836170879438,17
AT5G20250,AT3G19930,0.01170838669266188,17
AT4G20430,AT1G01900,0.007832167506581902,17
AT3G59880,AT1G49000,0.009086031473811932,17
AT2G25470,AT3G50480,0.010256389989625778,17
AT2G25470,AT1G61380,0.01221459817729557,17
AT4G21326,AT5G59810,0.007510775042837748,17
AT5G55050,AT5G37600,0.009614633359167877,17
AT4G20850,AT3G19450,0.0077854817373819015,17
AT4G21326,AT1G15950,0.008946362124569856,17
AT1G14780,AT1G77380,0.00962418986425448,17
AT2G22122,AT2G04160,0.008046472053214822,17
AT2G36690,AT2G44490,0.032589913933832634,17
AT1G77380,AT2G41220,0.015116686631975018,17
AT4G01250,AT3G48650,0.03692664918105625,17
AT5G58820,AT5G59090,0.006993416769717205,17
AT5G07440,AT1G51680,0.013125412182822677,17
AT5G59810,AT4G15040,0.0066625205593719705,17
AT1G30600,AT4G26330,0.008923762099068477,17
AT2G44380,AT3G59880,0.01476697339487814,17
AT5G59080,AT2G39850,0.009747450831327208,17
AT5G59190,AT4G21323,0.007247063936787515,17
AT1G65490,AT2G37710,0.010728481313303688,17
AT2G06050,AT1G65690,0.009657415051373004,17
AT3G49780,AT3G26210,0.01525986585317554,17
AT4G01250,AT5G39580,0.02656183431460727,17
AT4G34980,AT5G40780,0.019327202770171137,18
AT1G72300,AT3G45060,0.009081288953911464,18
AT5G59080,AT2G41220,0.011991246839320116,18
AT3G48650,AT5G67090,0.024064611773934118,18
AT5G45650,AT5G59100,0.012714500273751643,18
AT1G51800,AT5G66420,0.04305779842992991,18
AT5G53460,AT1G37130,0.009989602713521437,18
AT1G08090,AT1G66220,0.007106181331391769,18
AT5G06950,AT2G01950,0.007857656128651734,18
AT3G48650,AT3G19010,0.015100151849997162,18
AT5G20250,AT5G19660,0.013703096647104205,18
AT1G20150,AT1G01900,0.0072199130651916426,18
AT4G21323,AT5G58820,0.007494908929732095,18
AT4G21323,AT1G66220,0.006200080301130062,18
AT3G48650,AT1G02450,0.016809022332188634,18
AT2G04160,AT2G31400,0.01194982010392196,18
AT1G37130,AT1G20160,0.016290614365791652,18
AT5G01540,AT4G31550,0.02402171852556315,18
AT1G04110,AT4G20850,0.006736987469143465,18
AT3G52450,AT5G46330,0.027415113382256048,18
AT4G20850,AT1G01900,0.007353039001655756,18
AT1G04110,AT5G59080,0.01016302347932397,18
AT3G45060,AT4G27730,0.010753366118487713,18
AT1G02450,AT3G26210,0.01379260656841381,18
AT1G02450,AT1G32950,0.012257167678332624,18
AT4G38560,AT3G21080,0.016700503931173213,18
AT1G52200,AT3G22060,0.025424610683163158,18
AT2G02220,AT4G24160,0.030442555702867687,18
AT1G65490,AT5G67360,0.014496145344165219,18
AT1G66210,AT5G03620,0.017738933700022746,18
AT3G29034,AT3G25882,0.01808167166356664,18
AT3G29034,AT1G05300,0.018062582894874987,18
AT5G53110,AT5G37600,0.02512449896928073,18
AT3G46280,AT5G39580,0.016266043626743002,18
AT5G59130,AT2G39850,0.011028827583347427,18
AT3G59880,AT1G05300,0.00904247423303032,18
AT1G19380,AT1G49000,0.013426091232572136,18
AT3G25882,AT4G31800,0.018732703933033085,18
AT3G14240,AT5G58840,0.017769238182298797,18
AT1G30720,AT2G36690,0.016785782729112686,18
AT4G30190,AT4G27730,0.008959774452717558,18
AT2G39200,AT4G31550,0.03706151118013308,18
AT4G28140,AT5G45640,0.010516208536711471,18
AT2G30360,AT5G19660,0.012521833301343236,18
AT1G65690,AT3G25882,0.02353958003316813,18
AT5G13930,AT5G51750,0.007502677199013869,18
AT1G37130,AT2G15620,0.01096518031623952,18
AT1G51800,AT2G39200,0.02572917993289792,18
AT1G30730,AT1G61360,0.014504291254258754,18
AT1G49000,AT2G44490,0.019458725499855004,18
AT1G49000,AT2G37710,0.022085737933802682,18
AT5G50200,AT1G51890,0.015574140555618022,18
AT3G59880,AT4G38560,0.011771227076073207,19
AT5G50200,AT2G39530,0.017029698122119106,19
AT5G59190,AT5G20250,0.006208139205494639,19
AT3G29034,AT2G30490,0.01713674658467144,19
AT3G48650,AT2G37710,0.013735698484950584,19
AT1G08090,AT4G15040,0.007152512093386772,19
AT2G19170,AT5G59080,0.010024372725373085,19
AT5G53110,AT1G52200,0.018369939624975386,19
AT5G58820,AT5G67090,0.006011728931569474,19
AT5G04140,AT5G11940,0.013457743552141079,19
AT5G37600,AT2G37710,0.013945146503086231,19
AT1G66220,AT1G01900,0.005457640821436476,19
AT1G15950,AT2G31400,0.012073080655982152,19
AT1G21670,AT3G50470,0.008034027157106832,19
AT1G20150,AT5G59810,0.007215926338808012,19
AT1G70530,AT3G50470,0.011468568591520302,19
AT4G38560,AT2G19190,0.015241537124029137,19
AT1G14780,AT1G64170,0.013126829982762545,19
AT3G45060,AT2G04160,0.011167566447515256,19
AT5G07440,AT5G66420,0.012765240084706793,19
AT5G10450,AT1G20150,0.009302221759609087,19
AT1G05300,AT1G61380,0.011021046245247985,19
AT2G31400,AT4G27730,0.00840564646575829,19
AT3G14067,AT4G00230,0.012410462660592168,19
AT2G25000,AT1G35160,0.020600540518880918,19
AT2G06050,AT1G32970,0.009611955930524937,19
AT5G11940,AT5G59080,0.010583438819903156,19
AT1G51890,AT3G21080,0.0261233066277146,19
AT3G52450,AT1G19380,0.02732353589060358,19
AT4G28140,AT5G19660,0.012419641377140194,19
AT4G21323,AT4G15040,0.006093263282427511,19
AT4G28140,AT2G30360,0.009826972991462174,19
AT1G72300,AT4G00230,0.009080323873207298,19
AT1G04110,AT2G41220,0.006652150942752814,19
AT3G52450,AT1G51620,0.03860080250852317,19
AT5G46330,AT4G30190,0.01228574301557158,19
AT5G46330,AT3G19930,0.010331693537379774,19
AT2G30490,AT1G32950,0.035108346214641366,19
AT5G06950,AT5G45640,0.006393971814655446,19
AT4G26330,AT1G62340,0.008036574441338453,19
AT2G01950,AT2G31400,0.0062501848677539535,19
AT4G21870,AT1G20150,0.007232362808103921,19
AT5G45650,AT4G15040,0.009074583155329424,19
AT2G44380,AT1G05300,0.013236806476529462,19
AT4G20000,AT4G01700,0.023782178420521088,19
AT1G30600,AT5G51750,0.009827840487868358,19
AT5G20250,AT3G19450,0.012838490289613138,19
AT5G03620,AT5G58840,0.0064826896878793505,19
AT4G20430,AT4G26330,0.00729110284222027,19
AT1G62340,AT5G59100,0.007326656786003771,19
AT4G21326,AT5G06950,0.007406594573871334,19
AT5G44585,AT2G17740,0.015427440783367531,19
AT2G05920,AT1G30600,0.02019595462640905,19
AT4G20860,AT4G01250,0.02132575638878292,19
AT5G59130,AT2G30360,0.013399692864712777,19
AT1G04110,AT5G59090,0.020236545404679958,19
AT2G05920,AT1G51890,0.014521754935707966,19
AT4G21870,AT4G15040,0.007620526776101129,20
AT5G46330,AT3G19010,0.008460871627628302,20
AT2G19170,AT2G41220,0.011316887335005866,20
AT1G19380,AT4G08850,0.012826984618330562,20
AT3G46280,AT1G05300,0.0151186165117577,20
AT4G20860,AT1G61360,0.022274345429992726,20
AT4G21870,AT1G32970,0.0071898351977961236,20
AT1G71950,AT4G31800,0.008872879884155806,20
AT1G62340,AT1G66220,0.006825095973533821,20
AT1G72300,AT5G54160,0.008912549407981902,20
AT5G39580,AT2G44490,0.017224073055558186,20
AT5G45640,AT1G66220,0.006776905426683736,20
AT4G21323,AT1G32970,0.007118624698723938,20
AT4G23210,AT2G44370,0.0177504729591431,20
AT5G67450,AT1G02450,0.01831113025021369,20
AT4G20000,AT1G51620,0.02265324328665896,20
AT4G20000,AT2G44380,0.03431300679593124,20
AT1G32970,AT1G01900,0.009344539020423521,20
AT4G20000,AT5G37600,0.026296913321237368,20
AT2G25000,AT2G44380,0.011357902350805242,20
AT5G55050,AT5G50200,0.009556252269485664,20
AT1G08090,AT5G59080,0.008782669735369014,20
AT1G51890,AT4G23210,0.02062238231416543,20
AT3G29034,AT5G40780,0.016744285421827206,20
AT2G06050,AT1G37130,0.013838312901697169,20
AT2G39200,AT5G01540,0.03646966461261703,20
AT5G13930,AT5G20480,0.00736855539094843,20
AT2G06050,AT5G19660,0.012347910646607623,20
AT4G21870,AT1G65490,0.008599185262762888,20
AT4G34980,AT4G31800,0.01844492660673236,20
AT1G64170,AT2G37710,0.015073338596824741,20
AT5G20480,AT4G21323,0.0070319299723379395,20
AT5G20250,AT5G59810,0.01276424560064069,20
AT1G20150,AT4G15040,0.007115540101348118,20
AT4G34980,AT5G07440,0.029086580430157237,20
AT3G45060,AT2G37040,0.009892654470918572,20
AT2G39200,AT3G46280,0.03610789335547536,20
AT1G64170,AT2G41220,0.011774505365271295,20
AT1G30600,AT4G39400,0.012894385700483705,20
AT2G04160,AT4G00230,0.010512202987980336,20
AT2G06050,AT2G42360,0.009255944113604492,20
AT3G49780,AT2G30360,0.017969313741330692,20
AT2G25470,AT4G38560,0.011802978935559932,21
AT1G19380,AT2G36690,0.012539376084859263,21
AT5G44530,AT5G07440,0.00983879995903689,21
AT2G31400,AT1G01900,0.01248532359258424,21
AT1G14780,AT5G59810,0.00867529379306624,21
AT5G55050,AT1G08090,0.03106887282322209,21
AT5G67450,AT1G05300,0.018195886690411167,21
AT2G31400,AT5G67360,0.008321520376044599,21
AT1G71950,AT1G37130,0.01048987518815613,21
AT5G01540,AT1G49000,0.02253127632999373,21
AT1G71950,AT1G65490,0.01088213753494835,21
AT1G30730,AT5G48430,0.012470166193645105,21
AT5G59080,AT2G01950,0.01151305225857058,21
AT5G59090,AT5G59100,0.007087530253097253,21
AT4G20430,AT1G35160,0.0071210718020985955,21
AT1G51620,AT5G39580,0.0256969301748046,21
AT5G55050,AT1G64170,0.009560771312002916,21
AT2G22122,AT5G20250,0.006849229616377011,21
AT5G03620,AT5G58820,0.006120525197213289,21
AT5G46330,AT2G44490,0.008354568416737863,21
AT4G21870,AT5G13930,0.008421777346503427,21
AT5G06950,AT5G58840,0.006401523389018073,21
AT1G72300,AT1G66220,0.01141935519454167,21
AT1G77380,AT5G58840,0.012073375289472818,21
AT3G26210,AT3G21080,0.0160849997884249,21
AT5G10450,AT1G14780,0.00890332131703565,21
AT5G06950,AT5G59100,0.006103543871040561,21
AT1G51800,AT4G23210,0.034374603037196125,21
AT4G21870,AT5G59090,0.009980650163280844,21
AT1G72300,AT4G26330,0.008345722430353435,21
AT5G10450,AT1G04110,0.010463237142467332,21
AT4G21326,AT1G04110,0.006968600916766514,21
AT3G48650,AT4G31550,0.011905175267729122,21
AT4G20430,AT2G30360,0.008932812346553009,21
AT2G19170,AT5G19660,0.009956262280366763,21
AT5G44585,AT2G02220,0.01348673750833067,21
AT1G66210,AT4G20850,0.005813445270425904,21
AT2G15620,AT3G19450,0.010374192931206179,21
AT5G59190,AT4G26330,0.006390843648216999,21
AT4G24160,AT5G67360,0.012363381974506878,21
AT4G35180,AT2G02220,0.018521776163500123,21
AT4G21323,AT1G62340,0.007783201746553166,21
AT4G23210,AT2G25470,0.01745919588588211,21
