gene1,gene2,value,rank
AT4G39400,AT4G00230,0.0057202195549896214,21
AT1G66210,AT4G39400,0.005627504463811175,21
AT4G21323,AT2G01950,0.006031014949248223,21
AT1G21670,AT5G54160,0.00783139064123029,21
AT1G08090,AT5G59810,0.007705974677545022,21
AT1G15950,AT5G20480,0.011134730708251588,21
AT1G52200,AT5G44585,0.022872898925472385,22
AT5G59090,AT1G01900,0.009159098180278479,22
AT1G08090,AT4G20430,0.00844060517121072,22
AT2G38900,AT5G58840,0.00997696057520178,22
AT1G66210,AT4G21410,0.005567394707597592,22
AT5G20250,AT5G45640,0.010322439267012708,22
AT2G25470,AT4G31800,0.014918361847404929,22
AT1G70530,AT4G38560,0.012840801318356715,22
AT1G72300,AT5G11940,0.008248275008858733,22
AT1G51800,AT3G19930,0.031072902201584436,22
AT2G39530,AT5G48430,0.013021339473471644,22
AT3G21080,AT4G31800,0.01243667546295008,22
AT4G21323,AT4G26330,0.005826160418773907,22
AT1G37130,AT1G05300,0.009977254871835995,22
AT5G59090,AT5G48430,0.006888604174600533,22
AT1G64280,AT1G61380,0.022249615118893968,22
AT5G54160,AT1G37130,0.009822879584372534,22
AT5G46330,AT3G50470,0.00819209806873795,22
AT4G30190,AT1G35160,0.009180169764207269,22
AT4G26330,AT5G59100,0.0074881849321669905,22
AT4G20000,AT5G01540,0.0196069247203116,22
AT1G04110,AT1G32950,0.006204292278330685,22
AT1G30720,AT2G19190,0.01644435872813455,22
AT1G12940,AT2G31400,0.012104543378164785,22
AT3G46280,AT1G51620,0.014460032357882572,22
AT5G06950,AT4G15040,0.006057680990120671,22
AT4G23210,AT2G17740,0.017573909136204314,22
AT1G71950,AT1G19380,0.008636978451331878,22
AT5G59190,AT4G00230,0.005654820287032588,22
AT5G59190,AT5G59810,0.007582684902795536,22
AT5G53110,AT5G67450,0.01760688469981057,22
AT4G34980,AT1G51890,0.017872523452862082,22
AT5G53110,AT1G77380,0.015625730872100382,22
AT4G35180,AT1G61380,0.018101676619517403,22
AT2G06050,AT2G01950,0.009337305823152878,22
AT5G55050,AT2G30490,0.009093087280151969,22
AT5G01540,AT2G36690,0.024392209689292288,22
AT4G01250,AT3G22060,0.01793424806166561,22
AT3G45060,AT2G06050,0.009484388179727129,22
AT2G25000,AT4G30190,0.011158528847075407,22
AT5G10450,AT3G26210,0.008701824984877643,22
AT5G01540,AT4G23210,0.02931758777485782,22
AT1G66210,AT5G13930,0.011222037228881142,22
AT1G30730,AT2G44380,0.018600465145678983,22
AT5G53110,AT3G25882,0.014790924409146228,22
AT2G19170,AT1G20160,0.025738398601306462,22
AT1G51800,AT1G51680,0.02364953134246915,23
AT4G01250,AT4G08850,0.017847545879222798,23
AT1G66210,AT5G58840,0.008293234954407628,23
AT5G20250,AT2G39850,0.012318975886117202,23
AT1G04110,AT5G58820,0.005899507187866312,23
AT1G14780,AT1G61380,0.00860135914579012,23
AT2G01950,AT1G66220,0.005846936190933095,23
AT2G22122,AT3G14067,0.00665735659522088,23
AT5G45640,AT5G59100,0.006682177788730682,23
AT5G54160,AT3G19930,0.009438414979517765,23
AT4G23210,AT4G38560,0.016871974850492806,23
AT5G44530,AT2G01950,0.009599342396422024,23
AT2G06050,AT2G41220,0.014351257142915332,23
AT4G21870,AT4G39400,0.006927857798098227,23
AT5G53110,AT2G37710,0.01596665050155085,23
AT4G21323,AT1G32950,0.005823519001301371,23
AT1G37130,AT5G19660,0.014394092710913138,23
AT5G50200,AT1G61380,0.014072131016138129,23
AT1G70530,AT1G49000,0.010324264662675236,23
AT2G19170,AT1G30600,0.012035857621672906,23
AT4G08850,AT5G48430,0.015167123252571009,23
AT1G30600,AT1G62340,0.01247277721616998,23
AT1G30600,AT2G31400,0.011470517205687264,23
AT4G23210,AT4G31800,0.01588114706181642,23
AT4G01250,AT5G48430,0.023284739819674168,23
AT2G38900,AT4G00230,0.009529670604505169,23
AT5G20480,AT5G59090,0.006644873256685524,23
AT4G35180,AT1G51620,0.016268824635517255,23
AT1G66210,AT1G66220,0.005544765793607968,23
AT5G04140,AT2G38900,0.011807989737270385,23
AT5G11940,AT4G26330,0.007548465729622275,23
AT5G59130,AT2G17740,0.010722157867624016,23
AT5G20250,AT4G24160,0.009645046080000608,23
AT2G44370,AT2G44380,0.0500298858698224,23
AT4G01250,AT5G01540,0.03026964440799183,23
AT1G08090,AT1G01900,0.0062042338165717295,23
AT5G55050,AT3G29034,0.009034014258114498,23
AT4G21326,AT3G45060,0.007544034399875066,23
AT4G24160,AT2G44490,0.012143995037322854,23
AT3G14240,AT2G30360,0.017149174616855504,23
AT2G02220,AT4G31550,0.030277480984764925,23
AT5G55050,AT2G25470,0.009474503022598193,23
AT5G59080,AT5G53460,0.008788496676335706,23
AT3G14240,AT1G77380,0.01892299566485285,23
AT3G46280,AT1G30720,0.017898146116888013,23
AT4G15040,AT1G32970,0.006972120216068469,23
AT4G20430,AT3G45060,0.007019501133098302,23
AT1G14780,AT5G67360,0.009248425450391055,23
AT4G20000,AT2G17740,0.01937957034984583,23
AT2G25470,AT3G21080,0.009215665941339863,23
AT1G30720,AT2G37040,0.026096339789421302,23
AT5G11940,AT5G58820,0.006348952246183013,23
AT1G61380,AT3G22060,0.013280834939074318,23
AT3G14067,AT5G67360,0.007646279879761351,24
AT5G06950,AT5G11940,0.00925863855138856,24
AT5G10450,AT5G59080,0.010880989894941295,24
AT3G26210,AT3G25882,0.013970570597091891,24
AT5G53110,AT2G44370,0.014684478766418181,24
AT1G32970,AT5G59090,0.005409960753084965,24
AT5G13930,AT5G40780,0.007043910901099261,24
AT5G66420,AT3G59880,0.014624974623631697,24
AT1G51800,AT4G01700,0.020352106224065625,24
AT5G10450,AT1G01900,0.012641373101464385,24
AT3G14240,AT1G51890,0.011602011188868895,24
AT1G04110,AT5G46330,0.0058186178135509825,24
AT4G01700,AT4G31550,0.008805801648894579,24
AT3G49780,AT5G53460,0.021543664758997813,24
AT2G37040,AT2G31400,0.016163241630058472,24
AT5G53110,AT3G50470,0.027164004205752417,24
AT1G37130,AT5G45640,0.01159367241204539,24
AT5G53110,AT5G40780,0.02954579424494303,24
AT4G20430,AT1G30600,0.024030227936825577,24
AT4G20860,AT1G65690,0.031042618795123145,24
AT1G12940,AT2G37710,0.011411674067244993,24
AT1G14780,AT5G11940,0.008514168589596003,24
AT5G53110,AT5G67090,0.037321025575312784,24
AT3G46280,AT2G42360,0.014073166328345208,24
AT5G13930,AT4G21323,0.00900920788423716,24
AT5G58840,AT1G32970,0.006805167470472925,24
AT5G13930,AT5G58820,0.008227650161802944,24
AT1G01900,AT5G59100,0.008127349756572089,24
AT5G44530,AT1G20150,0.009952073433080626,24
AT4G20430,AT2G31400,0.0069272072349284034,24
AT1G64280,AT4G24160,0.011041738048045577,24
AT1G51620,AT2G17740,0.020714978068806227,24
AT4G20000,AT3G46280,0.01909820985790449,24
AT4G01250,AT2G39530,0.019925709358756517,24
AT5G44530,AT1G32950,0.010337004487616815,24
AT5G44585,AT3G50480,0.01741190024579453,24
AT5G50200,AT5G44585,0.013919159838318384,24
AT5G44530,AT1G62340,0.012511389216039576,24
AT2G39200,AT5G48430,0.03369931338261458,24
AT5G67450,AT4G31800,0.012668515206799793,24
AT5G67450,AT2G19190,0.015023221238415844,24
AT5G50200,AT1G05300,0.0171172245074126,24
AT1G72300,AT5G03620,0.007928127813956933,24
AT5G54160,AT1G12940,0.009126243820717242,24
AT2G39200,AT2G44490,0.03361991523654625,24
AT1G77380,AT5G07440,0.015275030387498159,24
AT5G20480,AT2G01950,0.0064665619060019905,24
AT5G50200,AT3G25882,0.02580217151044164,24
AT5G03620,AT4G20850,0.0070530128384685455,24
AT5G20250,AT4G26330,0.00930793777154566,24
AT4G20000,AT1G64170,0.02297505320191716,24
AT2G39200,AT1G30720,0.03356271662200752,24
AT1G30600,AT1G66220,0.007627778616742678,24
AT2G19170,AT5G44530,0.009208815412904551,24
AT5G01540,AT2G44370,0.020066388445195284,25
AT5G53460,AT3G14067,0.01738544397742926,25
AT4G20850,AT5G19660,0.006513578534400053,25
AT5G53460,AT2G39850,0.011085838559908771,25
AT5G53460,AT1G66220,0.010729178355896514,25
AT5G59810,AT1G62340,0.005372487771978084,25
AT5G20250,AT4G39400,0.01434675344244485,25
AT5G55050,AT5G53110,0.00860315518064241,25
AT2G01950,AT5G58820,0.005469672666654155,25
AT2G04160,AT3G14067,0.00906771584610193,25
AT1G04110,AT5G58840,0.005812595269791906,25
AT1G30730,AT3G46280,0.01179079726480755,25
AT4G33430,AT1G20150,0.009159532609475423,25
AT4G15040,AT5G59090,0.00976109012943732,25
AT3G46280,AT2G36690,0.017323089266495874,25
AT5G59080,AT1G65490,0.008589446914499655,25
AT5G59810,AT2G15620,0.005365182890270189,25
AT5G01540,AT5G67450,0.02931609604508935,25
AT1G32950,AT2G30360,0.01100328425985818,25
AT4G21326,AT5G20480,0.0068563821105820395,25
AT1G64280,AT2G02220,0.010942601740370908,25
AT5G53110,AT4G38560,0.018319670176117648,25
AT5G45640,AT5G19660,0.010663464264199854,25
AT5G10450,AT4G21870,0.009395678083493295,25
AT5G20250,AT5G20480,0.009273589192493192,25
AT5G53110,AT1G12940,0.014642875899480984,25
AT1G30600,AT3G14067,0.006983636201478982,25
AT1G70530,AT2G39200,0.012220606359393087,25
AT1G15950,AT4G28140,0.010028039824550285,25
AT4G34980,AT5G51750,0.02917195783585576,25
AT2G22122,AT1G32970,0.007793497633009123,25
AT4G00230,AT5G67090,0.0068078214407419155,25
AT2G41220,AT1G32950,0.008794079482322166,25
AT3G48650,AT3G21080,0.009640928604842714,25
AT2G39530,AT1G32950,0.031328757383372034,25
AT2G41220,AT4G15040,0.01513389193787013,25
AT1G72300,AT1G71950,0.007715645314902086,25
AT5G07440,AT5G58840,0.01253372410601092,25
AT3G50480,AT1G20160,0.012320443856378852,25
AT4G21870,AT1G01900,0.00705835923815353,25
AT4G34980,AT2G15620,0.017859332268816922,25
AT5G45640,AT1G01900,0.006444368867005818,25
AT1G65490,AT4G31800,0.007747600812670184,25
AT2G22122,AT2G01950,0.006634399291564519,25
AT3G46280,AT2G19190,0.02104600151577256,25
AT3G46280,AT3G21080,0.020288478385570085,25
AT4G20860,AT3G49780,0.024462971505211387,25
AT4G21323,AT1G12940,0.007538329988102053,25
AT1G08090,AT5G03620,0.0072570874637755,25
AT5G06950,AT4G21323,0.0060367221168104975,25
AT1G52200,AT1G49000,0.02179475209806524,25
AT3G52450,AT3G22060,0.0227961707866697,25
AT5G46330,AT3G45060,0.020007801072698898,25
AT3G50480,AT5G40780,0.009518499864251968,25
AT1G08090,AT4G00230,0.00588090436267998,25
AT5G06950,AT4G01700,0.005920795768492577,26
AT4G21326,AT5G59190,0.006745967067829698,26
AT5G67450,AT3G59880,0.011779157783886695,26
AT5G39580,AT1G51680,0.0240466622498776,26
AT1G08090,AT2G22122,0.007600576723010788,26
AT2G22122,AT5G58820,0.00824830956298413,26
AT1G66210,AT2G01950,0.00832063439850629,26
AT4G21326,AT3G14067,0.007015452732197598,26
AT4G01250,AT4G31800,0.022878264447687625,26
AT4G21326,AT1G01900,0.00748224284455095,26
AT5G53110,AT1G65690,0.014610698301751353,26
AT5G10450,AT5G59810,0.00787122557335778,26
AT4G38560,AT4G01700,0.010014325833576887,26
AT4G34980,AT1G77380,0.026536289100463625,26
AT1G66220,AT3G14067,0.004867759161331474,26
AT1G21670,AT2G05920,0.007281344193281306,26
AT4G23210,AT5G44585,0.014791938157850655,26
AT5G59190,AT4G15040,0.006173899987424826,26
AT4G01250,AT1G30730,0.015427048466750875,26
AT4G35180,AT3G21080,0.022238447000988183,26
AT2G36690,AT5G39580,0.026555028718246058,26
AT5G01540,AT2G42360,0.01979943993506872,26
AT5G55050,AT1G12940,0.019811143798843377,26
AT5G07440,AT4G24160,0.010922694641978445,26
AT3G59880,AT5G37600,0.00782063021854972,26
AT4G34980,AT3G49780,0.015235845094404482,26
AT5G67360,AT1G35160,0.01287668106148852,26
AT2G06050,AT1G32950,0.008690529693068619,26
AT5G59080,AT5G51750,0.008467466108360747,26
AT1G08090,AT5G45640,0.006698947072328026,26
AT2G31400,AT4G00230,0.008978614925402003,26
AT5G44585,AT3G26210,0.015777089881959087,26
AT4G21870,AT5G58820,0.006847325906950088,26
AT1G04110,AT5G45640,0.005708321668098302,26
AT1G51890,AT3G25882,0.033236414466681595,26
AT1G51890,AT2G30490,0.01764731977112855,26
AT4G31550,AT1G61360,0.0222263783435876,26
AT1G49000,AT1G61380,0.018277734138285026,26
AT1G37130,AT2G37040,0.009114032890157416,26
AT5G13930,AT1G20150,0.00856441402576707,26
AT1G70530,AT1G52200,0.009624349863389585,26
AT3G19010,AT2G02220,0.018570759770860718,26
AT5G54160,AT4G01700,0.008616371909804852,26
AT1G72300,AT1G62340,0.007520360034772966,26
AT4G31550,AT5G48430,0.013934956970684831,26
AT4G28140,AT5G44530,0.008177235116251475,26
AT1G64280,AT3G19010,0.010912892042428162,26
AT5G59090,AT4G00230,0.006163848605472517,26
AT2G44380,AT4G27730,0.015360544297417927,26
AT1G72300,AT5G59100,0.010333447321866815,26
AT4G26330,AT5G58840,0.007861392600691762,26
AT2G22122,AT4G28140,0.008055605096846255,26
AT5G44585,AT1G05300,0.014270876329251262,26
AT3G19010,AT2G42360,0.033312342492680606,26
AT3G46280,AT5G44585,0.01212859271236148,26
AT1G66210,AT2G38900,0.005355224728621559,26
AT5G13930,AT5G59810,0.01017738645124265,26
AT5G13930,AT4G20850,0.008403185960064667,26
AT5G66420,AT4G08850,0.012851177241709418,26
AT5G06950,AT2G41220,0.006409021561612138,26
AT5G04140,AT5G20250,0.01133013527057623,26
AT4G20860,AT5G48430,0.03351074974300322,27
AT4G34980,AT3G25882,0.01430363033411044,27
AT5G03620,AT5G67360,0.005579288343427212,27
AT1G12940,AT1G05300,0.010672321521819251,27
AT5G07440,AT5G39580,0.010582991422495424,27
AT2G36690,AT5G48430,0.02391063764065225,27
AT5G58840,AT1G66220,0.006375639558136411,27
AT1G15950,AT2G38900,0.016102736641093855,27
AT3G52450,AT5G39580,0.01917205282768436,27
AT5G59190,AT5G66420,0.0053043797842269105,27
AT4G21870,AT2G30360,0.006815483778551914,27
AT1G72300,AT4G21323,0.010247725643013069,27
AT1G52200,AT1G61380,0.026541707029932717,27
AT2G39850,AT3G25882,0.009233215672021785,27
AT5G06950,AT5G20480,0.005575481614725938,27
AT5G10450,AT5G45640,0.008549353469550582,27
AT2G41220,AT1G02450,0.008436732314657568,27
AT1G77380,AT3G29034,0.010926929936044069,27
AT3G21080,AT2G17740,0.014735478752602803,27
AT5G45650,AT4G27730,0.008556029539089476,27
AT1G20150,AT1G35160,0.00626623114305798,27
AT3G45060,AT5G51750,0.008912562011168334,27
AT4G20860,AT1G51890,0.02123641470654821,27
AT1G52200,AT1G51620,0.02128086920160918,27
AT4G20430,AT5G59090,0.0064881619650113105,27
AT4G21323,AT1G01900,0.005354664342863983,27
AT5G13930,AT5G59100,0.007099733803978286,27
AT2G06050,AT2G30490,0.008178230326882955,27
AT1G72300,AT5G20250,0.007489184326628647,27
AT1G12940,AT1G35160,0.015059232669540162,27
AT5G59190,AT1G62340,0.005443128732302873,27
AT2G25000,AT5G53110,0.011463473208801459,27
AT2G25000,AT5G13930,0.013713502642444824,27
AT1G04110,AT5G59810,0.0056501432981874615,27
AT1G62340,AT5G19660,0.01020473200707448,27
AT2G05920,AT5G48430,0.01201525742824241,27
AT4G20000,AT3G48650,0.017402384879989158,27
AT5G11940,AT2G30360,0.005845269665388782,27
AT5G11940,AT2G01950,0.006003467377847752,27
AT5G45640,AT5G67090,0.0067353077598801036,27
AT4G33430,AT4G21870,0.006171975602621308,27
AT1G51620,AT1G49000,0.01943218215403944,27
AT2G19170,AT5G59810,0.02104974998105424,27
AT1G04110,AT2G31400,0.00827486452641175,27
AT5G55050,AT5G66420,0.00827561492892752,27
AT2G04160,AT4G27730,0.008645972364488285,27
AT4G20430,AT1G66220,0.008851075520369445,27
AT1G71950,AT3G59880,0.007746661981029717,27
AT1G64170,AT4G23210,0.010586263627792816,27
AT1G51800,AT2G44370,0.01878602473257389,27
AT1G49000,AT1G05300,0.018531544634460315,27
AT5G37600,AT3G50470,0.010369632131023009,27
AT2G22122,AT2G30360,0.007554287286203625,27
AT1G77380,AT5G50200,0.015664407243570724,27
AT2G02220,AT4G08850,0.026075865574808545,27
AT1G02450,AT3G50480,0.0074950293477593685,27
AT5G01540,AT3G22060,0.030391047482535263,27
AT4G21326,AT1G20160,0.006587645127746031,27
AT1G37130,AT1G62340,0.008854191385842852,28
AT2G22122,AT5G07440,0.0065074962101247715,28
AT2G30360,AT3G19450,0.018656474857066604,28
AT5G44530,AT1G12940,0.009584809972319502,28
AT4G21870,AT5G58840,0.006986408008557379,28
AT1G64170,AT5G44530,0.014736951587735806,28
AT2G19170,AT5G54160,0.007316258451360128,28
AT3G49780,AT2G39530,0.01339245674946901,28
AT4G20430,AT5G59130,0.0064064578598943475,28
AT5G53110,AT1G64170,0.014081556908409166,28
AT5G06950,AT4G39400,0.005640680298110235,28
AT1G30600,AT1G32970,0.007680188601481701,28
AT2G44380,AT2G19190,0.010597375056246576,28
AT2G04160,AT5G44530,0.008438602449415218,28
AT4G21870,AT4G26330,0.007506786815187195,28
AT4G38560,AT2G42360,0.012158115337962502,28
AT4G21326,AT4G33430,0.006520170442543829,28
AT1G08090,AT1G20150,0.0076227662254458655,28
AT1G30600,AT5G58820,0.007827550478776254,28
AT1G71950,AT2G30360,0.014021685742258226,28
AT1G70530,AT5G40780,0.009132149471715196,28
AT4G30190,AT5G59810,0.012689847907323006,28
AT5G03620,AT2G31400,0.005558049202513193,28
AT1G19380,AT1G61360,0.010293064519760736,28
AT5G20480,AT1G37130,0.006221230125836217,28
AT3G14240,AT1G71950,0.014146882588742403,28
AT1G70530,AT4G24160,0.01852303996371791,28
AT2G30490,AT4G01700,0.013699199576263294,28
AT5G20250,AT1G35160,0.008277145099998079,28
AT5G55050,AT1G77380,0.010483176904628437,28
AT5G03620,AT5G59100,0.006064281682098053,28
AT2G37040,AT4G08850,0.008880692755377935,28
AT1G77380,AT5G45650,0.013988683170481535,28
AT1G14780,AT3G19930,0.009951408232284244,28
AT5G59080,AT4G15040,0.008413750733468613,28
AT2G06050,AT3G22060,0.008063886026695501,28
AT4G20850,AT1G32970,0.00599129126365454,28
AT4G20850,AT1G66220,0.008951520183472781,28
AT4G35180,AT1G65690,0.014799731794635684,28
AT5G67450,AT2G25470,0.011713656059833264,28
AT1G12940,AT4G38560,0.012971411149086615,28
AT5G44530,AT1G30600,0.010084980132681548,28
AT5G53460,AT2G30360,0.007951378946250158,28
AT2G22122,AT5G59190,0.008460122601914038,28
AT1G08090,AT5G59100,0.005475793833053483,28
AT3G29034,AT3G26210,0.01879446581548841,28
AT3G29034,AT5G67360,0.025059341548554208,28
AT1G72300,AT1G51680,0.007426161650824164,28
AT5G53460,AT4G15040,0.0128979827243917,28
AT2G05920,AT1G65490,0.013590442968186546,28
AT4G33430,AT5G67090,0.006114585122248221,28
AT3G19930,AT5G40780,0.010161872063632385,29
AT2G42360,AT4G31800,0.013639072307884506,29
AT5G04140,AT2G31400,0.0130566699325884,29
AT1G30730,AT1G51620,0.011990041822369022,29
AT1G51680,AT4G31550,0.008343206105262454,29
AT5G10450,AT4G20850,0.013228026895466276,29
AT5G04140,AT1G37130,0.018852760507815317,29
AT5G04140,AT3G45060,0.010915256514484521,29
AT4G21870,AT5G67360,0.006336384435693127,29
AT1G70530,AT3G19010,0.009734685867076015,29
AT5G50200,AT2G17740,0.012674398597646032,29
AT3G14240,AT5G11940,0.009717259018088046,29
AT2G39200,AT1G49000,0.02559876815689437,29
AT5G10450,AT2G01950,0.00850256300665877,29
AT4G20430,AT4G39400,0.0071341414950268685,29
AT3G46280,AT2G25470,0.014340782900648726,29
AT2G15620,AT1G32970,0.008964697646419694,29
AT2G04160,AT5G59080,0.0134463867710572,29
AT5G59810,AT5G67090,0.005194904286984617,29
AT2G04160,AT5G11940,0.008402787504388234,29
AT1G30720,AT5G59090,0.015977451357411236,29
AT4G28140,AT4G15040,0.008284983186115237,29
AT4G28140,AT1G65490,0.006434104788715633,29
AT4G20000,AT2G19190,0.016833693257016433,29
AT5G53460,AT1G35160,0.008134056919255922,29
AT4G26330,AT5G58820,0.005270157240189581,29
AT2G30490,AT4G23210,0.013506111997193569,29
AT5G20250,AT1G62340,0.008192092117868414,29
AT5G01540,AT4G08850,0.019250675203537317,29
AT4G20430,AT1G62340,0.013080910539983543,29
AT4G20430,AT5G59100,0.007334241258031711,29
AT4G20430,AT5G03620,0.007389178654558403,29
AT5G03620,AT3G14067,0.005755221829759471,29
AT2G39530,AT2G42360,0.012261529518355666,29
AT5G06950,AT4G20850,0.0055476360318134285,29
AT2G22122,AT4G30190,0.006266531326888024,29
AT1G04110,AT3G14067,0.005468454181336544,29
AT4G21326,AT1G14780,0.006506151284470596,29
AT5G67450,AT1G19380,0.011248227807024962,29
AT5G45640,AT5G58840,0.005482502677579348,29
AT4G38560,AT3G26210,0.008968923114751828,29
AT1G52200,AT5G67360,0.02761216660562404,29
AT4G20430,AT5G59190,0.006285006938458486,29
AT1G30600,AT5G19660,0.0062007437406031325,29
AT1G21670,AT4G00230,0.01833055556328928,29
AT1G66220,AT1G32970,0.004741281767690544,29
AT1G21670,AT4G30190,0.007089823431639774,29
AT5G51750,AT3G50480,0.00853996267251585,29
AT1G20150,AT2G15620,0.006068326369610239,29
AT4G34980,AT3G45060,0.013684179347333212,29
AT5G58840,AT1G20160,0.006360818097344139,29
AT3G59880,AT4G01700,0.007647888160242477,29
AT4G21323,AT5G59100,0.005141946459552418,29
AT2G06050,AT1G01900,0.009962024481208441,29
AT4G23210,AT2G02220,0.01382309375451482,29
AT4G35180,AT1G61360,0.014266484196689059,29
AT2G05920,AT5G11940,0.01375960541390357,29
AT5G04140,AT1G32950,0.022148912440945787,30
AT5G44530,AT5G19660,0.01345736917121075,30
AT5G50200,AT1G64170,0.035827736550214234,30
AT5G03620,AT5G45650,0.005316165295433868,30
AT4G27730,AT2G39850,0.008563286621270597,30
AT5G44530,AT4G30190,0.00980300507563698,30
AT5G11940,AT1G20150,0.005654637621810618,30
AT1G51620,AT4G31550,0.0186893680343016,30
AT2G22122,AT5G59080,0.006103923561723611,30
AT1G20160,AT2G39850,0.006751714936893877,30
AT5G11940,AT1G30600,0.006368188919425221,30
AT1G20150,AT4G21323,0.0059404974031855035,30
AT2G44370,AT4G01700,0.028656712313116943,30
AT5G04140,AT5G67360,0.0104450436796074,30
AT5G44585,AT3G25882,0.019773661103539456,30
AT4G39400,AT4G26330,0.005066846816642021,30
AT4G20000,AT1G52200,0.015744418111391077,30
AT4G01250,AT3G19010,0.01470544107182195,30
AT4G39400,AT4G15040,0.0061659950133526546,30
AT5G13930,AT2G38900,0.008656874817883048,30
AT5G06950,AT4G26330,0.005365437349857361,30
AT1G66210,AT5G45640,0.0057194329811299524,30
AT1G66210,AT5G59810,0.008668122428534134,30
AT4G35180,AT3G26210,0.020042923722668686,30
AT1G62340,AT4G15040,0.005682993302902922,30
AT2G05920,AT4G20850,0.018827206656190115,30
AT4G15040,AT4G00230,0.006230775861444924,30
AT4G21326,AT2G04160,0.006412491095742015,30
AT3G59880,AT3G50480,0.007793937360321639,30
AT2G25000,AT5G54160,0.010173060146558324,30
AT5G59190,AT1G66220,0.006182593029656993,30
AT5G59190,AT5G59080,0.0064558710394967906,30
AT3G45060,AT5G19660,0.00878320290625168,30
AT5G01540,AT1G51890,0.01944261819248854,30
AT5G10450,AT5G53460,0.007155026735933344,30
AT1G52200,AT2G05920,0.03608814545164008,30
AT1G30730,AT1G49000,0.016113398257589596,30
AT1G66210,AT1G01900,0.005392893812973201,30
AT2G15620,AT1G35160,0.0091754858474603,30
AT2G41220,AT2G01950,0.010675703177789032,30
AT2G41220,AT5G67360,0.00794786614775664,30
AT1G77380,AT1G65490,0.010326935644410408,30
AT1G15950,AT5G59100,0.009331600585363527,30
AT2G39530,AT3G59880,0.014382266922932803,30
AT1G15950,AT4G08850,0.009081702582700498,30
AT5G13930,AT1G32970,0.006391718491795603,30
AT2G19170,AT1G37130,0.007146206021165212,30
AT1G37130,AT4G08850,0.007747389165608386,30
AT1G04110,AT1G32970,0.005406225298320529,30
AT4G26330,AT1G32970,0.0069686820853928745,30
AT1G51800,AT1G61380,0.018058160512508324,30
AT3G19010,AT3G22060,0.020464546312597528,30
AT5G59810,AT5G58840,0.00663114043864432,30
AT2G44380,AT3G19450,0.014776683766233997,30
AT4G21323,AT2G31400,0.004857658071427282,30
AT4G20430,AT5G20480,0.006101943168283093,30
