gene1,gene2,value
AT4G35180,AT1G51890,0.02808416274633636
AT5G44530,AT5G59080,0.02800759651285113
AT5G44585,AT2G39200,0.027957125645483118
AT4G21870,AT4G33430,0.027901574317975963
AT1G61380,AT5G55050,0.02789622000130204
AT2G42360,AT2G06050,0.02789047533622884
AT3G29034,AT1G52200,0.02779784446178317
AT4G31800,AT4G28140,0.02771234192292354
AT4G35180,AT1G02450,0.027683312184956205
AT2G25000,AT3G26210,0.027679339023649385
AT4G24160,AT1G61360,0.02765066541399376
AT5G46330,AT2G19170,0.027625008992039485
AT3G59880,AT1G12940,0.02762044784007016
AT3G21080,AT1G02450,0.027616309231262275
AT2G39850,AT1G77380,0.027610233218095286
AT2G05920,AT3G29034,0.027604659849664016
AT4G38560,AT4G35180,0.02759925096250837
AT3G45060,AT2G38900,0.027513880926309044
AT1G61380,AT1G05300,0.027510585051652343
AT5G51750,AT5G44530,0.027477770236162345
AT4G38560,AT4G31800,0.027436293079934008
AT2G41220,AT2G04160,0.027417860110662527
AT3G14240,AT1G32950,0.02740926841856549
AT5G11940,AT5G59090,0.02738174656914756
AT2G37040,AT2G19190,0.027369754542661245
AT3G48650,AT1G64280,0.02730655292572199
AT4G20000,AT3G29034,0.027243203916087932
AT1G12940,AT1G20160,0.027214179987208445
AT5G53110,AT3G50470,0.027164004205752417
AT4G35180,AT4G23210,0.027108226897681702
AT1G30720,AT4G31550,0.027092320572421245
AT3G25882,AT2G37710,0.02706127768959464
AT3G26210,AT1G21670,0.027043211390783826
AT3G48650,AT4G24160,0.02699499572358886
AT1G64280,AT4G21870,0.026980693496849083
AT4G31550,AT2G44490,0.026948379526329704
AT3G48650,AT5G01540,0.02690172706552144
AT2G42360,AT1G51800,0.0268713191599504
AT1G32950,AT2G04160,0.026868804878601518
AT3G22060,AT2G39200,0.026856551201166888
AT4G35180,AT1G70530,0.026777932602087138
AT5G04140,AT1G65490,0.02676395332645997
AT3G22060,AT2G36690,0.0267449855310384
AT2G04160,AT5G59130,0.026723583132525087
AT2G15620,AT5G04140,0.026673997530338986
AT2G05920,AT4G34980,0.02667380026819636
AT2G44380,AT5G44585,0.026589611196568816
AT2G44380,AT1G64170,0.0265737334991058
AT2G41220,AT5G19660,0.026554104100300825
AT2G44490,AT3G19010,0.02655310251452833
AT1G64280,AT2G44490,0.026546644146839042
AT3G49780,AT1G65690,0.026544157243176828
AT4G34980,AT1G77380,0.026536289100463625
AT5G59130,AT2G04160,0.026505949904018826
AT3G19930,AT5G20250,0.026500624621252918
AT4G20860,AT1G51620,0.02645288510880028
AT5G48430,AT3G19930,0.026425712183241263
AT1G19380,AT2G44490,0.026410840069399262
AT5G67360,AT3G14067,0.0263970289069672
AT2G05920,AT5G51750,0.02634866951260574
AT4G01700,AT1G49000,0.026337706779748355
AT3G19450,AT4G27730,0.02632332749930255
AT5G66420,AT2G19190,0.02631488686949676
AT2G42360,AT1G51890,0.026306652459908427
AT2G05920,AT5G04140,0.026284114237506692
AT2G44490,AT5G46330,0.02623242880134403
AT1G49000,AT3G26210,0.026216974161062608
AT4G30190,AT5G54160,0.026180915202314047
AT1G30720,AT2G37040,0.026096339789421302
AT1G30730,AT2G36690,0.02609465130651236
AT3G19450,AT5G04140,0.026084481355139674
AT3G26210,AT1G51890,0.026065967241049558
AT2G25470,AT1G05300,0.025969745045866143
AT4G23210,AT1G51620,0.02589238855477032
AT4G20850,AT1G32950,0.025849947058703998
AT5G53110,AT1G05300,0.02580347591748958
AT5G50200,AT3G25882,0.02580217151044164
AT3G46280,AT2G39200,0.025798763347381203
AT2G19190,AT1G51680,0.025788801772549573
AT5G53110,AT3G29034,0.02578280360246185
AT1G64280,AT4G31800,0.025761364220307267
AT2G19170,AT1G20160,0.025738398601306462
AT2G30490,AT5G55050,0.025727061468371358
AT3G50470,AT4G35180,0.025671942141450608
AT2G19190,AT5G20480,0.025639327083330655
AT3G50480,AT5G37600,0.025571063466182462
AT1G30720,AT3G19010,0.025570083513656583
AT3G22060,AT1G51800,0.02556187968527529
AT1G77380,AT1G14780,0.025497110350720675
AT3G22060,AT5G44585,0.025453535474814968
AT1G49000,AT3G59880,0.02540977658176916
AT5G59090,AT2G22122,0.0254018679473746
AT2G30360,AT5G67360,0.02539475366633573
AT4G24160,AT3G19010,0.025308517653029727
AT2G15620,AT4G33430,0.025289430488687682
AT1G66210,AT1G20150,0.02528138800495084
AT3G14240,AT1G65690,0.025267433294456274
AT2G39850,AT4G34980,0.025264648352599388
AT3G59880,AT5G55050,0.025191922886200164
AT4G31800,AT4G38560,0.025126599534339215
AT5G53110,AT5G37600,0.02512449896928073
AT4G27730,AT3G19450,0.0250609140259962
AT5G44585,AT2G44380,0.0250608068960432
AT2G19190,AT5G66420,0.02505909019627021
AT1G14780,AT3G19450,0.02505855858356193
AT1G12940,AT4G27730,0.025017280567308186
AT4G38560,AT3G50480,0.025013527570483696
AT1G02450,AT5G59130,0.02498103633225544
AT5G45650,AT2G04160,0.0249724439210254
AT3G26210,AT5G10450,0.024949851205271267
AT2G19170,AT2G38900,0.024942648164756016
AT2G41220,AT2G25000,0.02492564342663869
AT3G22060,AT5G48430,0.02492561704019213
AT2G42360,AT2G19190,0.02490427052067536
AT2G37040,AT2G22122,0.024878194989742843
AT4G31800,AT4G35180,0.024775211469226417
AT3G46280,AT5G55050,0.024761345750851472
AT1G49000,AT2G02220,0.024747226252948645
AT3G19450,AT4G00230,0.02471952587632353
AT1G71950,AT2G15620,0.02470538472115557
AT2G39530,AT1G51890,0.02465706008986064
AT5G37600,AT3G50480,0.02464860150230809
AT2G25000,AT3G19450,0.024640667414795283
AT1G19380,AT5G39580,0.024616779013503023
AT5G59130,AT1G02450,0.024606364819998703
AT5G19660,AT5G59130,0.024604280249699014
AT4G31800,AT1G64280,0.024590399252053783
AT5G53110,AT4G20000,0.02455205419576643
AT5G40780,AT5G13930,0.02454738911098027
AT5G66420,AT5G39580,0.024539167929050767
AT2G30490,AT2G17740,0.02449988257439339
AT2G39850,AT3G21080,0.02444586465395808
AT5G66420,AT3G46280,0.02434770978586173
AT3G19930,AT4G08850,0.02434373200428205
AT2G41220,AT4G27730,0.024334549652857026
AT2G25470,AT3G59880,0.02426808912164474
AT3G14240,AT2G31400,0.024245776739915816
AT1G65490,AT3G59880,0.024228968458571986
AT5G07440,AT1G20160,0.024226304918103715
AT2G30360,AT4G34980,0.024173136100545348
AT4G01700,AT2G19190,0.024122755687968383
AT5G48430,AT5G50200,0.024096421640790063
AT5G37600,AT2G25000,0.024079137061137724
AT5G59080,AT1G20150,0.024066910697648127
AT3G48650,AT5G67090,0.024064611773934118
AT5G39580,AT1G51680,0.0240466622498776
AT4G20430,AT1G30600,0.024030227936825577
AT5G50200,AT1G65690,0.024008897018426786
AT1G61380,AT2G37710,0.023960662711397046
AT2G37710,AT3G26210,0.023882949648325186
AT2G04160,AT2G30360,0.023843455306006216
AT5G45650,AT5G19660,0.02372976015211728
AT3G48650,AT4G31800,0.02367238137794498
AT1G66220,AT5G59100,0.023667489108102523
AT1G72300,AT1G20160,0.023642901883442848
AT2G25470,AT1G64170,0.023623428875619662
AT2G39530,AT4G30190,0.023621636944580932
AT3G50470,AT3G48650,0.0236025686306496
AT4G31550,AT5G46330,0.023524018370798084
AT5G53460,AT4G39400,0.023523601143317682
AT4G23210,AT1G61380,0.02351572820624513
AT1G61380,AT4G23210,0.02342084651408777
AT3G25882,AT3G21080,0.02337924737627302
AT5G19660,AT5G45650,0.02336281488646804
AT3G19930,AT5G19660,0.023342925240427644
AT2G42360,AT3G22060,0.02333743003379974
AT1G15950,AT1G20160,0.023336327306496287
AT5G66420,AT4G01700,0.02331892862453584
AT5G13930,AT2G15620,0.0232851692092332
AT5G44585,AT2G36690,0.0232519687001036
AT1G72300,AT3G19930,0.02324706660455729
AT5G40780,AT4G34980,0.023235248451143758
AT1G32970,AT5G59100,0.023211516946933124
AT2G39530,AT5G55050,0.023210715997802528
AT1G37130,AT1G30600,0.023169986593676986
AT1G49000,AT1G19380,0.023150015353129258
AT2G41220,AT5G53460,0.023114109152738302
AT5G67360,AT2G06050,0.02309278980563896
AT5G37600,AT3G21080,0.02306196723123371
AT3G46280,AT2G44380,0.023059936636485586
AT3G50470,AT5G40780,0.023054380417123214
AT5G20250,AT5G07440,0.02305250174552237
AT5G20480,AT2G19190,0.023043021629570355
AT5G04140,AT2G39850,0.02303842475182313
AT5G07440,AT1G37130,0.02301985186910473
AT2G44380,AT5G59080,0.0229955643206355
AT2G15620,AT1G71950,0.02299540815038209
AT1G02450,AT2G37710,0.022991414816763932
AT1G05300,AT1G21670,0.02295893263087803
AT5G07440,AT2G37040,0.02293406201462653
AT1G77380,AT2G04160,0.02291385377999475
AT1G64170,AT1G12940,0.022913312401133274
AT3G14067,AT5G59810,0.022869837278961604
AT1G15950,AT2G19170,0.022864656029533425
AT4G38560,AT5G67450,0.02284588746356164
AT5G10450,AT2G22122,0.02284260035394724
AT2G39530,AT3G46280,0.02280777305043045
AT2G19190,AT2G42360,0.02275891379718728
AT2G37710,AT5G01540,0.022729679425025025
AT2G38900,AT4G21326,0.022728515980773616
AT5G67450,AT3G48650,0.0226677506827142
AT4G23210,AT4G35180,0.02264280590552803
AT2G31400,AT5G51750,0.02263339035814349
AT5G66420,AT5G48430,0.02259525085841104
AT2G06050,AT5G67360,0.022590611117060497
AT1G32950,AT4G20850,0.022583282164699736
AT2G42360,AT2G39530,0.022556810737437517
AT5G50200,AT3G26210,0.0225538959158652
AT4G23210,AT5G59130,0.02254401430318797
AT5G37600,AT5G50200,0.022525238830447908
AT5G51750,AT1G20160,0.022513165436523548
AT5G07440,AT1G15950,0.02246470720846381
AT2G39530,AT5G59130,0.02237896514967236
AT5G59100,AT1G66220,0.0223747285949425
AT4G33430,AT1G35160,0.02236941923599975
AT5G67450,AT3G21080,0.022349489081570167
AT1G21670,AT5G20250,0.022331959477524636
AT2G38900,AT5G03620,0.022313910454118114
AT3G45060,AT1G32950,0.022311087988835326
AT1G15950,AT1G72300,0.022291382600096943
AT3G46280,AT1G52200,0.02226673107995745
AT2G37040,AT1G37130,0.02225841282562404
AT1G64280,AT1G61380,0.022249615118893968
AT1G61380,AT3G59880,0.022248043108134937
AT5G10450,AT5G13930,0.02222756167873152
AT4G31550,AT1G61360,0.0222263783435876
AT1G30730,AT4G20000,0.022215007268322973
AT2G44380,AT5G53110,0.022202830365413918
AT5G04140,AT5G58840,0.022200789613811615
AT1G64280,AT2G37710,0.02219879100731795
AT5G04140,AT1G32950,0.022148912440945787
AT1G61380,AT4G21410,0.022120349497954068
AT2G44380,AT1G30600,0.022110893969222275
AT1G02450,AT5G45650,0.02210237921356657
AT2G42360,AT5G54160,0.022098793921633133
AT3G19930,AT5G07440,0.022088609301873976
AT2G37040,AT5G66420,0.022086660692914224
AT2G41220,AT5G59090,0.0220673913567076
AT4G21410,AT1G14780,0.022008747331676112
AT5G55050,AT3G59880,0.021888767502556958
AT5G44585,AT5G53110,0.021834768816512348
AT2G19190,AT2G17740,0.02181286933615699
AT1G61380,AT5G37600,0.021761266179377386
AT1G77380,AT3G45060,0.021756806000867827
AT4G23210,AT2G15620,0.0217515428836374
AT2G38900,AT2G06050,0.02173376698967509
AT4G24160,AT3G52450,0.021731704942389032
AT2G19170,AT3G45060,0.021696162540641002
AT2G38900,AT5G67090,0.021654662195144583
AT3G50470,AT1G71950,0.02164213595360665
AT3G21080,AT3G25882,0.021635324623152603
AT5G03620,AT1G04110,0.021626048687286403
AT5G58840,AT4G20850,0.02162384356078824
AT2G31400,AT2G04160,0.021613519264939363
AT4G28140,AT1G01900,0.02154776722179925
AT3G49780,AT5G53460,0.021543664758997813
AT3G46280,AT1G51800,0.02154062861472411
AT3G46280,AT2G44370,0.021511596333550414
AT1G19380,AT5G55050,0.021504254091738558
AT1G05300,AT5G55050,0.02150065091949728
AT2G05920,AT3G19450,0.021473069499137142
AT5G67450,AT1G64170,0.0214593414413758
AT1G19380,AT3G52450,0.021458289683628288
AT2G05920,AT5G07440,0.021458130930386444
AT5G51750,AT2G38900,0.021429185578284254
AT1G71950,AT5G53460,0.021417298631364885
AT5G40780,AT3G25882,0.021410436390019844
AT5G51750,AT2G31400,0.0214062887271594
AT5G19660,AT2G30360,0.02139882520052851
AT2G25000,AT1G04110,0.021364079089819014
AT3G19450,AT5G58840,0.02136151553378516
AT5G67360,AT3G49780,0.021342487997325518
AT1G61380,AT4G38560,0.021273324853012282
AT1G12940,AT5G37600,0.021252555732881814
AT2G19190,AT1G65690,0.021209629894145297
AT3G50480,AT3G21080,0.021196459158873214
AT1G72300,AT4G39400,0.02118158438579081
AT4G23210,AT4G33430,0.02115597372358592
AT2G04160,AT5G45650,0.02115511556071641
AT5G67450,AT1G49000,0.021091157517546213
AT3G48650,AT5G46330,0.02105084133128829
AT2G19170,AT5G59810,0.02104974998105424
AT3G50480,AT2G25470,0.021026301841978703
AT4G24160,AT2G30360,0.02102460001782055
AT3G25882,AT1G71950,0.0210174562554844
AT5G37600,AT5G55050,0.021013417443957443
AT2G30360,AT2G04160,0.02098860736904439
AT5G48430,AT1G51680,0.020963329424394675
AT4G23210,AT5G45650,0.02095388391188048
AT2G04160,AT1G32950,0.020939870135230045
AT5G20250,AT4G21870,0.020815888855214067
AT5G07440,AT2G30360,0.020792376436111367
AT1G20150,AT2G38900,0.020785394606256
AT4G21326,AT4G20850,0.020784882068122474
AT3G45060,AT4G30190,0.020782213161191915
AT1G51680,AT4G08850,0.020743442215074667
AT5G20250,AT2G19170,0.020733942181940072
AT3G25882,AT3G50480,0.02072346848256025
AT1G30730,AT4G21410,0.02071520460916904
AT2G19190,AT4G08850,0.02068481685089925
AT3G59880,AT2G25470,0.020642790596866592
AT1G12940,AT2G25470,0.02062246094935285
AT5G67450,AT3G50470,0.020603210736971675
AT2G25000,AT1G35160,0.020600540518880918
AT5G44530,AT5G51750,0.02060017896519301
AT3G48650,AT4G38560,0.020597243373001912
AT5G67450,AT2G37710,0.020563307160146985
AT5G04140,AT5G59080,0.02055414764415259
AT1G05300,AT2G44380,0.020545182159707
AT1G15950,AT3G19930,0.02052285725802916
AT1G77380,AT4G20430,0.020439976847507882
AT5G07440,AT5G11940,0.02043643612423517
AT5G07440,AT5G06950,0.020436108520301283
AT4G01700,AT2G37040,0.02043530851624617
AT3G25882,AT5G59130,0.02041903687930556
AT1G61380,AT5G50200,0.020405468075660942
AT1G77380,AT3G49780,0.020390228692963887
AT3G19450,AT2G25000,0.02036456809124383
AT1G30730,AT3G52450,0.02032449638235353
AT3G59880,AT1G19380,0.02030899851429048
AT3G48650,AT1G61360,0.020307209521499853
AT3G50480,AT5G51750,0.02025142518953101
AT1G62340,AT2G19170,0.020236582375352592
AT1G04110,AT5G59090,0.020236545404679958
AT5G19660,AT4G21870,0.020230887177918145
AT5G50200,AT2G42360,0.02022715024459201
AT2G05920,AT1G65690,0.02021777698969856
AT1G65490,AT2G19170,0.020217252805729984
AT1G51680,AT5G54160,0.020158437265929717
AT5G54160,AT2G38900,0.02014701268788336
AT3G50480,AT3G50470,0.02011619754641441
AT4G27730,AT5G06950,0.02010981274573636
AT4G01700,AT1G51680,0.020082696193329527
AT1G72300,AT4G20430,0.02007367457797101
AT1G64280,AT3G48650,0.02004183892029152
AT3G19450,AT4G21870,0.020026007421744096
AT5G46330,AT3G45060,0.020007801072698898
AT5G54160,AT2G22122,0.01998232662644
AT4G30190,AT2G41220,0.01996795552739744
AT3G59880,AT1G71950,0.01995373923024788
AT4G28140,AT2G38900,0.019935332165355747
AT1G12940,AT3G45060,0.019921269178940004
AT2G39530,AT1G65690,0.019899305269995327
AT4G27730,AT2G25470,0.01989552580976916
AT4G31800,AT3G48650,0.019888228889466168
AT3G45060,AT5G45650,0.019880361282920624
AT5G45650,AT4G20430,0.019859071784502958
AT1G30730,AT2G02220,0.019841776143684414
AT4G01700,AT5G66420,0.01982896962571076
AT4G38560,AT3G48650,0.01982713104894216
AT5G55050,AT1G12940,0.019811143798843377
AT5G44585,AT3G25882,0.019773661103539456
AT5G67360,AT5G51750,0.01976899473145324
AT4G00230,AT1G20150,0.019764357770051345
AT3G50480,AT1G12940,0.019736433764357655
AT5G67450,AT2G44380,0.019709306576523446
AT1G30600,AT4G21326,0.019687994667950844
AT5G51750,AT5G59080,0.019679346223743385
AT2G44380,AT3G26210,0.01965504449235689
AT2G44380,AT5G67450,0.0195887050454738
AT3G48650,AT5G67450,0.01958699259244555
AT5G50200,AT5G53110,0.019577402738866045
AT2G25000,AT5G10450,0.019568150509350287
AT2G25000,AT2G37710,0.01956307119529
AT5G44530,AT2G19170,0.019525873190426115
AT2G37040,AT3G19930,0.019510829992124324
AT4G01700,AT5G54160,0.01945079337717616
AT4G24160,AT4G01250,0.01944057042979766
AT1G32950,AT5G19660,0.019418551472317427
AT2G22122,AT5G59090,0.01938605595310136
AT5G44585,AT4G23210,0.019382721759008327
AT5G54160,AT1G01900,0.019381320996333426
AT3G45060,AT2G22122,0.019375416476895158
AT1G61380,AT3G26210,0.01937212441766841
AT5G66420,AT3G19930,0.01932830060798009
AT2G19190,AT1G51800,0.019319573164998688
AT5G58840,AT4G00230,0.01928753873256534
AT3G21080,AT4G23210,0.0192123562636224
AT3G14240,AT2G04160,0.019188895365706303
AT2G39530,AT1G30730,0.019115160685912604
AT4G38560,AT3G50470,0.019115106103276044
AT5G59130,AT1G32950,0.01907216847089727
AT5G20250,AT1G08090,0.019069623490917315
AT4G30190,AT2G19170,0.019050703676694668
AT5G67450,AT4G38560,0.019042218219382286
AT3G21080,AT2G19190,0.018993660910964626
AT5G67090,AT4G00230,0.018991653737607167
AT4G27730,AT1G12940,0.01897815859206899
AT2G01950,AT1G32970,0.01895030082562684
AT3G14240,AT1G77380,0.01892299566485285
AT4G20850,AT5G58840,0.01892221085208481
AT1G15950,AT2G22122,0.018912465236474014
AT5G67360,AT4G39400,0.018907857784250102
AT4G24160,AT4G27730,0.0188793550337164
AT2G41220,AT5G44530,0.0187533977436446
AT3G25882,AT4G31800,0.018732703933033085
AT4G24160,AT4G31550,0.018674650776306752
AT3G50480,AT3G25882,0.01867096599769924
AT1G65490,AT5G04140,0.01866466295985121
AT5G19660,AT1G72300,0.01865748843982869
AT2G30360,AT3G19450,0.018656474857066604
AT1G51680,AT4G39400,0.01864075292645001
AT1G77380,AT1G65690,0.018632453469157758
AT3G14067,AT4G39400,0.0186313619921666
AT5G66420,AT1G15950,0.0186308718598498
AT2G19190,AT2G39530,0.018624925537677924
AT2G06050,AT4G28140,0.018584314596711976
AT1G77380,AT5G44530,0.018581358902428808
AT3G25882,AT5G40780,0.01858082157560034
AT2G30360,AT1G14780,0.018573442963363603
AT2G25470,AT1G14780,0.01855958897711161
AT1G70530,AT3G48650,0.0185339733275624
AT5G45650,AT4G20850,0.018533501632980467
AT1G70530,AT4G24160,0.01852303996371791
AT1G70530,AT4G35180,0.018519453079636625
AT5G19660,AT4G20430,0.018519210066192608
AT5G67360,AT2G38900,0.018486427347139543
AT1G65490,AT5G59080,0.018475410677579
AT1G12940,AT5G54160,0.018380952424682743
AT1G21670,AT4G00230,0.01833055556328928
AT4G38560,AT1G61380,0.01832105837343344
AT1G20160,AT1G12940,0.0182463169025042
AT1G32950,AT5G58840,0.018183384135831662
AT2G25470,AT2G44380,0.018137274738421368
AT1G37130,AT1G51680,0.018124616325340667
AT5G55050,AT1G35160,0.0181200269732492
AT4G33430,AT4G20850,0.01804718940803675
AT2G30360,AT4G24160,0.01801276325073239
AT1G21670,AT5G59080,0.01800429645547033
AT2G44380,AT2G25000,0.018003877863664714
AT1G37130,AT4G21326,0.01799283450202494
AT1G32970,AT1G62340,0.017977911776281358
AT3G45060,AT4G20430,0.01794048379420997
AT5G51750,AT2G04160,0.0178291586885656
AT1G01900,AT2G19170,0.017799766910322038
AT1G32970,AT5G45640,0.017781085976698925
AT1G51680,AT2G19190,0.017771967591996198
AT1G64170,AT2G44380,0.01776340465334422
AT1G66210,AT5G03620,0.017738933700022746
AT5G58820,AT4G39400,0.017734920513393808
AT3G45060,AT1G77380,0.017713560986952
AT5G11940,AT4G20850,0.017707194958966506
AT5G19660,AT1G30600,0.017633951619951717
AT1G77380,AT2G39850,0.017620994810996982
AT4G27730,AT1G37130,0.017613810233888427
AT5G20480,AT5G59190,0.01760408265727003
AT1G66220,AT5G59090,0.01758371509642889
AT1G12940,AT2G19190,0.017547170278157706
AT4G28140,AT5G46330,0.017546421786645356
AT1G35160,AT4G00230,0.017541255678071625
AT3G21080,AT2G39530,0.01753731462167593
AT3G45060,AT5G54160,0.01753598262996698
AT4G30190,AT1G64170,0.017525898207527604
AT3G21080,AT4G33430,0.01750377368014385
AT2G41220,AT4G30190,0.017481965715219747
AT2G38900,AT5G67360,0.0174662198392053
AT5G54160,AT2G30490,0.01742413503080424
AT2G38900,AT2G30360,0.017420240900568276
AT5G59130,AT5G10450,0.017394287411709543
AT5G53460,AT3G14067,0.01738544397742926
AT5G51750,AT2G05920,0.017375332778960962
AT1G12940,AT1G64170,0.017367620066792502
AT2G44380,AT5G46330,0.017300946736195172
AT5G51750,AT2G39850,0.017274752037114306
AT1G30600,AT1G20160,0.017242315921029122
AT1G77380,AT1G51890,0.017224531332584284
AT4G00230,AT5G58840,0.017217048623322597
AT4G27730,AT1G64170,0.017211284902472652
AT2G19170,AT2G39850,0.017208779595524158
AT1G30600,AT4G21323,0.017131694774206598
AT5G53460,AT2G19170,0.01710804547148736
AT2G04160,AT3G19450,0.017054896923343037
AT4G28140,AT4G30190,0.017038155807979277
AT1G70530,AT2G37710,0.017036225556585658
AT1G77380,AT4G30190,0.017023510631902845
AT5G59090,AT1G66220,0.01702129860172711
AT5G59080,AT2G19170,0.01702010930481756
AT5G45650,AT1G32950,0.016991920731773483
AT2G38900,AT4G26330,0.01698545738412495
AT4G21326,AT1G66220,0.01692762499466251
AT3G19450,AT5G13930,0.01692009612316931
AT5G51750,AT5G67360,0.016910871158690097
AT1G15950,AT5G10450,0.016891607394672367
AT2G04160,AT1G77380,0.016888902700875168
AT1G04110,AT5G03620,0.016840055795525742
AT5G59080,AT5G44530,0.01678544440209894
AT4G28140,AT5G51750,0.016707152032671688
AT3G50480,AT4G21870,0.016684297935101178
AT2G30360,AT5G04140,0.016660314053319195
AT1G37130,AT5G07440,0.016629914331005302
