gene1,gene2,value
AT2G15620,AT5G40780,0.016549315341990285
AT1G08090,AT1G32970,0.016531644506923328
AT5G20250,AT5G13930,0.016527422644002615
AT5G20480,AT4G08850,0.016517009984830532
AT1G20150,AT5G58820,0.016486101877464115
AT5G59100,AT1G32970,0.01647601424072
AT4G39400,AT5G58820,0.016473925439401918
AT2G30360,AT4G28140,0.01640859526253188
AT5G58820,AT5G59100,0.016365420636815526
AT2G25470,AT2G25000,0.01635524385976202
AT4G20850,AT4G33430,0.016344655922834253
AT3G19450,AT5G44530,0.016339188997340198
AT5G55050,AT3G14067,0.016332541398570297
AT1G32950,AT2G41220,0.01632445679791449
AT1G37130,AT1G20160,0.016290614365791652
AT5G59080,AT1G21670,0.016217587280209098
AT3G19450,AT1G65490,0.01621341088608376
AT2G31400,AT3G19450,0.016201700024998645
AT2G37040,AT2G31400,0.016163241630058472
AT2G31400,AT1G20160,0.016160789710797274
AT1G64170,AT4G30190,0.016154926297041947
AT3G14067,AT5G13930,0.01615383306290327
AT1G32950,AT5G59130,0.016122317924820242
AT1G37130,AT5G59080,0.016114882815024798
AT5G54160,AT2G19170,0.016087589850124682
AT2G15620,AT2G38900,0.0160464813724685
AT4G27730,AT5G10450,0.015995444977001026
AT2G41220,AT3G14067,0.015984252664863297
AT5G59130,AT3G21080,0.015935585898195312
AT5G20480,AT5G45640,0.015924999906583682
AT2G01950,AT1G01900,0.01588156391522214
AT1G02450,AT3G50470,0.015851102418949655
AT3G21080,AT5G67450,0.015843779223546475
AT2G19170,AT5G45640,0.015796386094677622
AT1G66210,AT1G04110,0.015723759759488753
AT1G65490,AT1G19380,0.015707884536848283
AT1G12940,AT4G30190,0.015689031936710222
AT5G53460,AT5G59090,0.015637689202226114
AT2G39850,AT5G04140,0.015632511836944973
AT4G15040,AT1G01900,0.015604226820350875
AT1G20150,AT4G00230,0.01558207382657342
AT1G05300,AT2G19190,0.015565753828725937
AT5G51750,AT1G77380,0.015552072497124637
AT1G71950,AT1G72300,0.015496162539318962
AT5G03620,AT2G01950,0.015492811547136082
AT4G31800,AT1G71950,0.015480916793196166
AT1G65490,AT5G45640,0.015439166709196369
AT2G19170,AT1G62340,0.01540959207354885
AT1G35160,AT4G33430,0.015403638333735476
AT5G59090,AT4G21323,0.015382229513280306
AT5G59190,AT5G20480,0.015360417728189428
AT1G20160,AT3G14067,0.015349125541395572
AT1G14780,AT5G55050,0.015318304250546462
AT1G02450,AT4G35180,0.015262638067834797
AT5G46330,AT1G04110,0.015256941096048856
AT2G19170,AT4G30190,0.015252903098364438
AT5G59080,AT5G04140,0.01523363590120307
AT4G20850,AT4G21326,0.015220934542536356
AT4G31800,AT4G24160,0.015216126676315509
AT4G33430,AT5G59090,0.015211933573010091
AT5G55050,AT2G39530,0.015194594271824378
AT1G01900,AT4G26330,0.015184922021960975
AT3G50480,AT4G33430,0.015178378252838416
AT4G27730,AT5G07440,0.015174928130592744
AT4G33430,AT5G58820,0.015173540508586837
AT3G59880,AT2G44380,0.015154810463003874
AT5G67090,AT4G39400,0.015153530179496163
AT5G55050,AT1G05300,0.01514534738363021
AT4G31800,AT4G34980,0.015134305088402385
AT2G19170,AT5G53460,0.015123645771190875
AT1G72300,AT5G59190,0.015119149987291315
AT1G64170,AT2G37710,0.015073338596824741
AT1G32970,AT2G01950,0.015066855562759822
AT1G70530,AT4G28140,0.015031671406427678
AT1G20160,AT1G72300,0.015010943922345138
AT1G04110,AT1G08090,0.014997513310706078
AT1G20160,AT2G31400,0.014987239094119966
AT3G59880,AT1G32970,0.014985553833537838
AT1G14780,AT2G30360,0.014947390063850331
AT2G25470,AT4G31800,0.014918361847404929
AT3G50480,AT1G64280,0.014908095669217712
AT5G13930,AT3G14067,0.014827629913376463
AT1G70530,AT4G31800,0.014817319327939091
AT1G14780,AT3G14067,0.014789681973452188
AT1G05300,AT5G53110,0.01474988914582408
AT4G20430,AT1G72300,0.014710197900970327
AT1G05300,AT4G20000,0.014691292937475304
AT3G14067,AT2G39850,0.01468992796883816
AT1G20160,AT1G04110,0.014637679996430928
AT1G32950,AT2G39850,0.01460586736579082
AT1G32950,AT3G45060,0.014589939557262534
AT4G01700,AT3G59880,0.014579444859512188
AT5G55050,AT5G53460,0.01455847260338953
AT2G06050,AT2G38900,0.014548904494339522
AT5G59130,AT5G59080,0.014535470082780803
AT4G21326,AT1G20150,0.014534724607733527
AT1G66210,AT4G26330,0.014530772355770345
AT5G13930,AT5G20250,0.01452950194115635
AT4G00230,AT5G06950,0.014528773656813643
AT5G59130,AT4G34980,0.014516884783214869
AT2G15620,AT2G39850,0.014503387250115471
AT1G65490,AT5G67360,0.014496145344165219
AT4G28140,AT5G59190,0.014466791519922455
AT1G70530,AT1G21670,0.014441897142725696
AT1G14780,AT2G04160,0.014424957199129637
AT5G45640,AT4G39400,0.014418666638080134
AT1G37130,AT5G19660,0.014394092710913138
AT2G06050,AT2G41220,0.014351257142915332
AT5G20250,AT4G39400,0.01434675344244485
AT5G11940,AT4G15040,0.014319901669290959
AT4G00230,AT4G39400,0.014311186853767522
AT5G53460,AT5G59080,0.014282774782512431
AT1G20160,AT1G15950,0.014281884487027378
AT5G06950,AT5G59810,0.014261003062052168
AT5G11940,AT4G21870,0.0142430701086825
AT4G21870,AT5G11940,0.014215076573098085
AT5G20480,AT4G39400,0.014207190633040975
AT3G19450,AT5G45650,0.014193961455686037
AT2G31400,AT1G14780,0.014189139072573728
AT5G67090,AT2G38900,0.014177806965281581
AT5G20250,AT5G58840,0.014144302880839581
AT1G04110,AT5G11940,0.014090940052377716
AT2G22122,AT3G45060,0.014079241429430763
AT2G39850,AT2G19170,0.014076458647830654
AT2G22122,AT1G51680,0.014060659126706185
AT5G59080,AT1G14780,0.014052125687829393
AT2G39850,AT2G04160,0.014044742846353384
AT4G00230,AT3G19450,0.014036265565701402
AT1G71950,AT2G30360,0.014021685742258226
AT1G20160,AT5G51750,0.014000477272035487
AT5G59100,AT5G58820,0.013979901290099664
AT1G21670,AT5G10450,0.013979224910634929
AT1G21670,AT5G19660,0.013969643729548769
AT5G45650,AT5G44530,0.0139600641032991
AT5G59080,AT1G62340,0.013905506308097613
AT5G59810,AT4G00230,0.013899687298514882
AT5G20480,AT1G32970,0.013869952473603332
AT1G32950,AT5G45650,0.01386855866635739
AT4G21326,AT2G38900,0.013859145125863592
AT5G45640,AT2G19170,0.013846307586526722
AT2G06050,AT1G37130,0.013838312901697169
AT1G14780,AT4G21410,0.013836881080174735
AT1G66210,AT4G21323,0.013817525929288971
AT4G00230,AT1G35160,0.013813855397704215
AT1G20160,AT4G21323,0.013810240860945216
AT1G02450,AT3G26210,0.01379260656841381
AT4G20850,AT5G11940,0.01378855934945394
AT1G72300,AT1G15950,0.013774504987371159
AT2G31400,AT5G44530,0.01377088452888896
AT4G01700,AT4G38560,0.013764025770006216
AT1G71950,AT5G10450,0.013749439696514985
AT2G15620,AT1G37130,0.013742544624885285
AT5G67090,AT5G58820,0.01372442923060211
AT5G20250,AT5G19660,0.013703096647104205
AT1G35160,AT5G13930,0.013663113083597337
AT5G20250,AT5G59080,0.013651256888316568
AT1G65490,AT1G62340,0.013623651171099043
AT2G01950,AT4G39400,0.013615065220190431
AT5G45650,AT3G19450,0.013600177658752769
AT1G01900,AT4G28140,0.013593601285914936
AT2G39850,AT3G14067,0.0135866101381065
AT1G08090,AT5G11940,0.01358563045930068
AT2G39850,AT5G59130,0.0135668006179978
AT2G01950,AT1G20160,0.013540930244136587
AT4G21410,AT1G61360,0.01353702280760237
AT4G20430,AT2G04160,0.013506646333243041
AT5G45650,AT3G45060,0.01346266984454345
AT5G44530,AT5G19660,0.01345736917121075
AT2G25470,AT2G19190,0.013453707316507859
AT5G11940,AT1G66220,0.01344092381908008
AT1G30600,AT1G08090,0.013409171264221849
AT5G13930,AT1G35160,0.013404018687728392
AT5G59130,AT2G30360,0.013399692864712777
AT1G71950,AT3G14067,0.013374224030245348
AT2G15620,AT2G04160,0.013354172132309702
AT1G71950,AT3G49780,0.013348353604122369
AT4G21410,AT1G19380,0.013343010743364848
AT4G21870,AT2G31400,0.013314590014693569
AT5G44530,AT5G20250,0.0133115083341642
AT1G62340,AT5G59080,0.01326909996004077
AT4G28140,AT2G06050,0.01326725497646612
AT5G10450,AT4G20850,0.013228026895466276
AT4G28140,AT5G54160,0.013216564261687266
AT5G06950,AT2G30360,0.013158408614584815
AT5G45640,AT1G32970,0.013147479286856441
AT2G22122,AT1G66220,0.013144705361117424
AT5G58840,AT1G32950,0.013136139155363288
AT1G14780,AT1G64170,0.013126829982762545
AT1G02450,AT1G71950,0.013094569283153312
AT4G20430,AT1G62340,0.013080910539983543
AT1G21670,AT2G19170,0.013079349128077664
AT4G21326,AT1G37130,0.013079296267030296
AT2G06050,AT4G27730,0.013073195866525694
AT5G59080,AT5G58840,0.01304904033114852
AT4G20850,AT4G21323,0.013048065291492245
AT5G59080,AT5G59090,0.013046316165811934
AT5G45650,AT1G21670,0.01304399484663808
AT1G72300,AT5G20480,0.013043172976951777
AT4G33430,AT5G59810,0.01302612276136939
AT1G14780,AT2G25470,0.013025489343878026
AT2G22122,AT5G10450,0.013021599833059458
AT1G65490,AT5G67450,0.013018974429357979
AT5G44530,AT1G37130,0.013000757072846713
AT4G15040,AT1G66220,0.012996304228388074
AT1G35160,AT2G04160,0.012994205023013973
AT4G30190,AT2G25000,0.01298078276143279
AT5G59090,AT4G21326,0.012975422505830994
AT5G53460,AT4G15040,0.0128979827243917
AT1G30600,AT4G39400,0.012894385700483705
AT1G20150,AT5G59080,0.01287530884217424
AT3G14067,AT2G31400,0.012859927065740354
AT5G53460,AT4G30190,0.01283276551443962
AT3G59880,AT2G19190,0.012811303939803577
AT1G65490,AT3G19450,0.012803076048751057
AT5G46330,AT5G45640,0.012713612849127387
AT1G01900,AT1G08090,0.012701638072225605
AT4G30190,AT5G59810,0.012689847907323006
AT5G10450,AT1G01900,0.012641373101464385
AT4G39400,AT2G01950,0.01263863005272379
AT5G11940,AT5G59810,0.012630400891392356
AT5G46330,AT4G39400,0.012593273810607934
AT4G30190,AT5G06950,0.012561854169867269
AT1G32970,AT4G00230,0.012545393775519643
AT4G21326,AT5G59090,0.012531990084324464
AT4G21410,AT2G44490,0.012525305312089669
AT4G20430,AT4G00230,0.012521238147957556
AT4G21410,AT2G31400,0.012519737664841556
AT5G44530,AT1G62340,0.012511389216039576
AT4G21323,AT1G20160,0.012506579799733356
AT1G02450,AT2G41220,0.012501027307242984
AT2G31400,AT1G01900,0.01248532359258424
AT1G30600,AT1G62340,0.01247277721616998
AT4G21326,AT5G03620,0.012447119705382814
AT4G33430,AT4G21326,0.01243219864409379
AT3G14067,AT4G00230,0.012410462660592168
AT5G46330,AT5G51750,0.012403238178524937
AT1G08090,AT4G21326,0.012397294532163393
AT5G59810,AT1G20150,0.01238147593782477
AT1G14780,AT5G59080,0.012380921899781594
AT1G32950,AT5G58820,0.012369560629118231
AT2G06050,AT5G19660,0.012347910646607623
AT5G13930,AT5G10450,0.012336615027646295
AT5G58840,AT1G20150,0.012335641268992965
AT5G58820,AT2G38900,0.012323166041916528
AT1G62340,AT1G01900,0.012301849829267436
AT4G21870,AT1G77380,0.012299012826091185
AT1G20150,AT5G10450,0.012294698520526457
AT5G46330,AT4G30190,0.01228574301557158
AT1G20160,AT3G19930,0.012277022591163814
AT5G20480,AT5G58840,0.012261869940458652
AT4G21870,AT5G19660,0.012259980858129965
AT1G02450,AT1G32950,0.012257167678332624
AT5G45640,AT1G20150,0.012257041004234859
AT5G10450,AT4G15040,0.012229046203756672
AT1G35160,AT3G14067,0.012174882291374187
AT1G30600,AT1G04110,0.012167971346760308
AT5G44530,AT2G41220,0.012131441356763148
AT5G58820,AT4G33430,0.012128822248278515
AT2G31400,AT4G21870,0.012120043288404866
AT2G31400,AT5G06950,0.01207509631965153
AT1G71950,AT4G39400,0.012066384136262364
AT5G59100,AT5G59080,0.012059527753429907
AT2G06050,AT4G26330,0.012056515350418498
AT4G01700,AT3G14067,0.012055853693232534
AT1G71950,AT1G32950,0.01205338485548072
AT1G01900,AT2G01950,0.012017619061049006
AT1G66220,AT5G59810,0.012007416714646505
AT5G06950,AT1G04110,0.011969812314264779
AT1G72300,AT1G30600,0.011948026328001096
AT1G35160,AT2G01950,0.011936089851607849
AT1G04110,AT1G62340,0.011933033985420354
AT5G13930,AT3G19450,0.011925647015023673
AT5G13930,AT1G20160,0.011922874832569328
AT4G21410,AT3G52450,0.011865601863602377
AT5G58840,AT5G59080,0.011857418361327678
AT1G66220,AT4G21326,0.01185729549595247
AT4G21326,AT5G45640,0.011833615628241078
AT4G21410,AT4G33430,0.011832882985391424
AT1G20150,AT1G62340,0.011831653795273228
AT4G01700,AT1G30720,0.01182521172681533
AT5G59090,AT4G33430,0.011779945013843088
AT5G58840,AT5G03620,0.01177958723213812
AT3G59880,AT4G38560,0.011771227076073207
AT4G39400,AT4G33430,0.011769001040208069
AT4G20850,AT5G59100,0.011744225488466788
AT5G67090,AT1G61360,0.011716045657954907
AT5G59190,AT1G66210,0.011665648111451129
AT4G21326,AT5G58840,0.011663881403817144
AT4G20430,AT5G45650,0.011662870989916887
AT5G59190,AT5G58820,0.011660090873043876
AT4G15040,AT5G03620,0.011643720477952788
AT5G11940,AT3G19450,0.01162986479922125
AT5G10450,AT1G21670,0.011623366614406428
AT1G35160,AT5G59130,0.0116176911508678
AT4G21870,AT5G20250,0.011614511733971622
AT5G03620,AT4G39400,0.011605718420278195
AT4G00230,AT4G20430,0.011589807976774804
AT1G01900,AT5G58820,0.011554408816277131
AT5G11940,AT5G58840,0.011535415275777632
AT5G58840,AT4G21326,0.01150145594847113
AT5G20480,AT1G72300,0.011482898390864449
AT1G20160,AT1G30600,0.011482881417458063
AT4G26330,AT4G20430,0.011472633195773796
AT1G71950,AT5G13930,0.011471598119581669
AT1G30600,AT2G31400,0.011470517205687264
AT5G59090,AT5G11940,0.011467588396640627
AT5G59810,AT5G06950,0.011446296705411198
AT1G72300,AT1G66220,0.01141935519454167
AT4G21410,AT5G55050,0.011382230920264014
AT1G66220,AT5G11940,0.011377160859486368
AT5G58840,AT5G11940,0.011293587086356293
AT5G45640,AT5G59080,0.011274848813172986
AT5G55050,AT3G49780,0.011254220755434906
AT4G00230,AT5G59810,0.011238686992722673
AT1G66210,AT5G13930,0.011222037228881142
AT5G10450,AT1G15950,0.011204497585105994
AT5G58820,AT5G59190,0.011201108494552078
AT5G59810,AT2G01950,0.011182236745655664
AT5G67090,AT5G46330,0.011155440167026328
AT5G59090,AT4G30190,0.011132732717086995
AT5G58820,AT1G01900,0.011130797594560244
AT5G45640,AT4G21323,0.011084363605469794
AT4G00230,AT5G59100,0.01107519722272723
AT1G62340,AT1G04110,0.011037708051774887
AT5G59190,AT1G32950,0.011028315762390179
AT5G59810,AT3G14067,0.01101165619883127
AT1G21670,AT1G30720,0.010976470205356534
AT4G21410,AT1G08090,0.01095435706065043
AT5G59810,AT4G21323,0.010942583406289804
AT2G01950,AT5G67360,0.010934366306516648
AT3G14067,AT1G01900,0.010927731256346909
AT1G62340,AT5G45640,0.01092287140146888
AT2G01950,AT5G59810,0.010903416815955374
AT5G67090,AT1G32970,0.01089715156947926
AT5G10450,AT5G59080,0.010880989894941295
AT5G67090,AT4G26330,0.010863276902586944
AT5G11940,AT5G59100,0.010832161137958951
AT1G66210,AT5G06950,0.010802732544560758
AT1G04110,AT1G20160,0.010802235126266293
AT2G31400,AT2G01950,0.010788128694181694
AT1G35160,AT4G21870,0.010762250924301216
AT5G20480,AT5G20250,0.010751912482787552
AT1G30600,AT5G59100,0.010723424566712093
AT5G59090,AT5G58820,0.010701695968857452
AT5G45640,AT5G19660,0.010663464264199854
AT2G22122,AT4G21870,0.010662120348849785
AT5G10450,AT1G32950,0.010610246648581631
AT2G22122,AT2G37040,0.010603501104425542
AT5G67090,AT3G19010,0.010599458586508393
AT5G11940,AT5G59080,0.010583438819903156
AT4G15040,AT5G58820,0.010575042736493349
AT1G08090,AT1G62340,0.010574660937722807
AT5G45640,AT1G62340,0.010505048250525692
AT4G21410,AT5G59090,0.010481580865383812
AT4G20430,AT5G19660,0.010465219180929108
AT2G22122,AT1G01900,0.010456002636712257
AT1G35160,AT4G15040,0.010448220581108936
AT5G59190,AT1G32970,0.010416100724646963
AT1G04110,AT2G01950,0.010385401549471427
AT1G35160,AT1G14780,0.010367385139642462
AT4G21323,AT1G30600,0.010354437725153895
AT4G21870,AT5G53460,0.010352718989247259
AT4G26330,AT2G41220,0.010347559273221743
AT5G59100,AT1G20160,0.01033734074003294
AT1G21670,AT3G26210,0.010336824283216958
AT1G32970,AT5G59190,0.010331588283260496
AT3G14067,AT4G21323,0.010319165538918136
AT1G04110,AT5G59100,0.010284464316308693
AT4G39400,AT5G53460,0.010282295540026977
AT4G26330,AT1G01900,0.010269376438689413
AT5G59810,AT5G11940,0.010236932163157759
AT1G62340,AT5G19660,0.01020473200707448
AT5G13930,AT5G59810,0.01017738645124265
AT4G21870,AT3G19450,0.010171475287595185
AT4G20430,AT5G58840,0.01016870907165867
AT1G04110,AT5G59080,0.01016302347932397
AT5G59090,AT1G32970,0.01015277281153404
AT4G39400,AT5G59090,0.01013320243925976
AT5G03620,AT2G30360,0.010116775265586271
AT5G58840,AT5G04140,0.010108288231998956
AT5G06950,AT2G31400,0.010097157499764087
AT5G06950,AT1G66220,0.010070641632371835
AT4G33430,AT2G22122,0.01006280889600304
AT1G62340,AT2G39850,0.010061645178847584
AT4G39400,AT1G66220,0.010037123815759287
AT5G67090,AT5G58840,0.010027628358527616
AT4G21323,AT4G20850,0.009995500337350796
AT3G14067,AT2G04160,0.009984231520125857
AT4G21870,AT5G59090,0.009980650163280844
AT5G03620,AT1G66220,0.009978373406387443
AT4G20430,AT4G28140,0.009967059762770715
AT1G04110,AT1G30600,0.009960250791894129
AT4G20430,AT1G77380,0.009918132075531216
AT4G15040,AT5G59100,0.009856605719784656
AT5G45640,AT4G21326,0.009851884489987285
AT1G30600,AT5G51750,0.009827840487868358
AT4G33430,AT2G15620,0.009805618170333324
AT1G62340,AT1G20150,0.009787054167823772
AT1G66220,AT4G39400,0.009787047029390455
AT4G15040,AT5G59090,0.00976109012943732
AT1G66220,AT5G06950,0.00971415439090552
AT1G62340,AT5G59090,0.009692171833246084
AT1G21670,AT5G03620,0.00968208605332278
AT1G21670,AT5G58840,0.009656824954232358
AT4G15040,AT4G21323,0.009647200443660223
AT5G58840,AT5G20480,0.009644839864966424
AT2G01950,AT5G59100,0.009619676521130936
AT2G22122,AT4G26330,0.009583583223076043
AT5G03620,AT4G21323,0.009577975992998821
AT5G20480,AT1G66220,0.009542120899865664
AT5G58820,AT1G04110,0.009517830248886387
AT4G33430,AT1G01900,0.009509276759719442
AT4G21323,AT5G45640,0.009496273855919087
AT5G45640,AT5G20480,0.00947509216647168
AT1G01900,AT1G04110,0.00944827366051598
AT5G58820,AT1G32970,0.00942590348007285
AT1G20150,AT4G21326,0.009411983037903502
AT1G08090,AT1G04110,0.009393685667993382
AT1G32970,AT1G01900,0.009344539020423521
AT1G20150,AT5G19660,0.009314841250439116
AT5G03620,AT1G32970,0.009273998341803298
AT5G06950,AT5G11940,0.00925863855138856
AT5G59810,AT1G66220,0.009257774529940137
AT2G22122,AT1G15950,0.009251445965735045
AT1G66220,AT1G08090,0.009226515628103343
AT2G01950,AT4G15040,0.009207320428165702
AT1G01900,AT1G66220,0.009151302070078722
AT5G58820,AT4G00230,0.009129053531828621
AT1G01900,AT4G15040,0.009108667093654672
AT4G26330,AT2G01950,0.009102239171911929
AT4G15040,AT5G45640,0.009052645612161712
AT5G13930,AT4G21323,0.00900920788423716
AT1G32970,AT5G58820,0.008991280335249152
AT5G59190,AT2G01950,0.008953071489095977
AT4G20850,AT1G66220,0.008951520183472781
AT4G26330,AT4G21323,0.008943874413987236
AT1G32970,AT4G21870,0.008932519351740428
AT4G20850,AT1G62340,0.00892331109896383
AT5G06950,AT5G07440,0.008867951923100909
AT1G08090,AT4G20850,0.008866333714813025
AT1G20150,AT5G45640,0.008858137124771369
AT4G15040,AT5G11940,0.008855019337972026
AT5G06950,AT5G58820,0.0088396575104111
AT1G62340,AT1G32970,0.008823905683052217
AT1G32970,AT4G21326,0.008820337387193055
AT5G06950,AT4G27730,0.008790755509183144
AT1G08090,AT5G59080,0.008782669735369014
AT4G26330,AT5G45640,0.008738827017622764
AT5G59190,AT1G04110,0.008697410923018317
AT4G20850,AT5G06950,0.008693103108085545
AT4G26330,AT2G22122,0.008685906246699245
AT1G66210,AT5G59810,0.008668122428534134
AT5G13930,AT2G38900,0.008656874817883048
AT1G66210,AT5G11940,0.008638011868123867
AT4G21870,AT1G65490,0.008599185262762888
AT1G66210,AT4G21326,0.008575457171687199
AT4G15040,AT2G01950,0.008552101802281449
AT1G66220,AT1G20160,0.00851686802405719
AT1G08090,AT4G20430,0.00844060517121072
AT5G03620,AT4G15040,0.00840119373135835
AT4G39400,AT5G20480,0.008369544944141586
AT4G21323,AT5G59810,0.008346550050121443
AT5G59100,AT5G11940,0.008304614265030317
AT4G39400,AT5G03620,0.008271094187822542
AT5G59810,AT5G10450,0.008256206841966615
AT2G01950,AT1G04110,0.008228802984482609
AT1G08090,AT2G31400,0.008221536887384438
AT2G01950,AT1G65490,0.008181839921801623
AT5G59100,AT4G00230,0.008140398071729038
AT5G06950,AT1G66210,0.008103314305804868
AT4G39400,AT1G72300,0.008100258177947975
AT4G21323,AT5G03620,0.008086814342753339
AT4G39400,AT5G67360,0.008061727496332091
AT5G59100,AT4G15040,0.00804701363431961
AT4G26330,AT1G62340,0.008036574441338453
AT5G59810,AT1G32970,0.0080341688012156
AT4G21323,AT1G20150,0.007909713532581806
AT4G21323,AT4G20430,0.007895745585399723
AT5G59100,AT1G08090,0.007890480202431948
AT5G59100,AT4G20850,0.007881808655968329
AT4G26330,AT5G58840,0.007861392600691762
AT4G21323,AT1G62340,0.007783201746553166
AT4G21323,AT5G58840,0.007713227424275839
AT5G59190,AT1G15950,0.007692546053491551
AT1G66220,AT1G20150,0.007662099908973346
AT5G59190,AT5G59100,0.007645710496246236
AT5G03620,AT5G06950,0.007623492895443271
AT5G59190,AT5G59810,0.007582684902795536
